OrderID,OrderYear,OrderMonth,OrderDay,OrderDate,ProductID,CustomerID,Region,Quantity,UnitPrice,ProductName,Category,TotalSales
ORD-2027,2023,11,5,2023-11-05 17:58:44.392414,P008,CUST-21,South,8,172.56,Whiteboard,Furniture,1656.576
ORD-2028,2023,11,6,2023-11-06 17:58:44.392414,P005,CUST-2,North,3,93.68,Monitor Stand,Office Equipment,337.248
ORD-2029,2023,11,7,2023-11-07 17:58:44.392414,P006,CUST-8,West,3,99.39,Desk Lamp,Accessories,357.80400000000003
ORD-2030,2023,11,8,2023-11-08 17:58:44.392414,P004,CUST-10,West,7,197.8,Wireless Mouse,Electronics,1661.5200000000002
ORD-2031,2023,11,10,2023-11-10 17:58:44.392414,P007,CUST-26,East,3,198.51,Filing Cabinet,Office Equipment,714.636
ORD-2032,2023,11,10,2023-11-10 17:58:44.392414,P005,CUST-22,North,7,91.87,Monitor Stand,Furniture,771.708
ORD-2033,2023,11,11,2023-11-11 17:58:44.392414,P008,CUST-15,West,7,197.12,Whiteboard,Furniture,1655.8080000000002
ORD-2034,2023,11,11,2023-11-11 17:58:44.392414,P007,CUST-45,East,7,144.95,Filing Cabinet,Office Equipment,1217.5799999999997
ORD-2035,2023,11,12,2023-11-12 17:58:44.392414,P004,CUST-20,East,7,44.98,Wireless Mouse,Furniture,377.83199999999994
ORD-2036,2023,11,14,2023-11-14 17:58:44.392414,P009,CUST-9,East,7,39.32,Conference Table,Office Equipment,330.288
ORD-2037,2023,11,14,2023-11-14 17:58:44.392414,P004,CUST-43,South,7,49.42,Wireless Mouse,Storage,415.128
ORD-2038,2023,11,14,2023-11-14 17:58:44.392414,P006,CUST-37,South,7,138.58,Desk Lamp,Storage,1164.0720000000001
ORD-2039,2023,11,14,2023-11-14 17:58:44.392414,P002,CUST-43,South,2,36.7,Standard Desk,Accessories,88.08
ORD-2040,2023,11,14,2023-11-14 17:58:44.392414,P002,CUST-36,North,8,151.28,Standard Desk,Furniture,1452.288
ORD-2041,2023,11,15,2023-11-15 17:58:44.392414,P009,CUST-23,North,7,161.03,Conference Table,Electronics,1352.652
ORD-2042,2023,11,15,2023-11-15 17:58:44.392414,P003,CUST-6,East,3,111.73,Ergonomic Keyboard,Office Equipment,402.228
ORD-2043,2023,11,16,2023-11-16 17:58:44.392414,P002,CUST-27,West,3,32.7,Standard Desk,Accessories,117.72
ORD-2044,2023,11,17,2023-11-17 17:58:44.392414,P007,CUST-22,North,4,25.62,Filing Cabinet,Electronics,122.976
ORD-2045,2023,11,18,2023-11-18 17:58:44.392414,P006,CUST-42,East,8,93.91,Desk Lamp,Storage,901.536
ORD-2046,2023,11,18,2023-11-18 17:58:44.392414,P004,CUST-4,North,9,157.94,Wireless Mouse,Storage,1705.752
ORD-2047,2023,11,19,2023-11-19 17:58:44.392414,P008,CUST-9,North,1,20.55,Whiteboard,Office Equipment,24.66
ORD-2048,2023,11,19,2023-11-19 17:58:44.392414,P004,CUST-10,North,5,16.52,Wireless Mouse,Accessories,99.11999999999999
ORD-2049,2023,11,20,2023-11-20 17:58:44.392414,P009,CUST-6,East,6,31.44,Conference Table,Accessories,226.36800000000002
ORD-2050,2023,11,20,2023-11-20 17:58:44.392414,P007,CUST-15,West,3,71.77,Filing Cabinet,Furniture,258.372
ORD-2051,2023,11,22,2023-11-22 17:58:44.392414,P006,CUST-45,North,4,139.04,Desk Lamp,Electronics,667.3919999999999
ORD-2052,2023,11,22,2023-11-22 17:58:44.392414,P008,CUST-15,North,6,99.3,Whiteboard,Storage,714.9599999999999
ORD-2053,2023,11,22,2023-11-22 17:58:44.392414,P002,CUST-45,West,3,180.87,Standard Desk,Storage,651.132
ORD-2054,2023,11,23,2023-11-23 17:58:44.392414,P002,CUST-32,North,5,77.29,Standard Desk,Furniture,463.74
ORD-2055,2023,11,23,2023-11-23 17:58:44.392414,P006,CUST-16,North,2,17.67,Desk Lamp,Accessories,42.408
ORD-2056,2023,11,23,2023-11-23 17:58:44.392414,P009,CUST-16,North,1,64.98,Conference Table,Furniture,77.976
ORD-2057,2023,11,24,2023-11-24 17:58:44.392414,P006,CUST-27,North,5,137.31,Desk Lamp,Furniture,823.8599999999999
ORD-2058,2023,11,24,2023-11-24 17:58:44.392414,P002,CUST-25,North,2,163.12,Standard Desk,Accessories,391.488
ORD-2059,2023,11,25,2023-11-25 17:58:44.392414,P002,CUST-8,East,5,127.07,Standard Desk,Electronics,762.4199999999998
ORD-2060,2023,11,25,2023-11-25 17:58:44.392414,P001,CUST-20,East,3,182.05,Premium Office Chair,Accessories,655.3800000000001
ORD-2061,2023,11,26,2023-11-26 17:58:44.392414,P010,CUST-44,West,9,24.54,Projector Screen,Storage,265.032
ORD-2062,2023,11,26,2023-11-26 17:58:44.392414,P002,CUST-32,North,2,18.73,Standard Desk,Storage,44.952
ORD-2063,2023,11,29,2023-11-29 17:58:44.392414,P001,CUST-29,South,9,16.58,Premium Office Chair,Storage,179.06399999999996
ORD-2064,2023,11,29,2023-11-29 17:58:44.392414,P002,CUST-19,East,1,158.59,Standard Desk,Furniture,190.308
ORD-2065,2023,11,30,2023-11-30 17:58:44.392414,P002,CUST-13,East,3,122.85,Standard Desk,Office Equipment,442.25999999999993
ORD-2066,2023,12,1,2023-12-01 17:58:44.392414,P008,CUST-45,West,9,116.39,Whiteboard,Office Equipment,1571.2649999999999
ORD-2067,2023,12,1,2023-12-01 17:58:44.392414,P005,CUST-19,West,4,118.61,Monitor Stand,Furniture,711.66
ORD-2068,2023,12,1,2023-12-01 17:58:44.392414,P001,CUST-46,South,3,78.91,Premium Office Chair,Office Equipment,355.09499999999997
ORD-2069,2023,12,3,2023-12-03 17:58:44.392414,P010,CUST-41,North,7,120.06,Projector Screen,Electronics,1260.63
ORD-2070,2023,12,3,2023-12-03 17:58:44.392414,P009,CUST-27,North,7,45.39,Conference Table,Furniture,476.595
ORD-2071,2023,12,4,2023-12-04 17:58:44.392414,P008,CUST-13,East,8,139.59,Whiteboard,Office Equipment,1675.08
ORD-2072,2023,12,4,2023-12-04 17:58:44.392414,P008,CUST-3,West,5,76.75,Whiteboard,Office Equipment,575.625
ORD-2073,2023,12,5,2023-12-05 17:58:44.392414,P008,CUST-31,North,6,11.22,Whiteboard,Accessories,100.98000000000002
ORD-2074,2023,12,5,2023-12-05 17:58:44.392414,P010,CUST-38,East,4,171.89,Projector Screen,Office Equipment,1031.34
ORD-2075,2023,12,5,2023-12-05 17:58:44.392414,P006,CUST-4,East,8,46.98,Desk Lamp,Office Equipment,563.76
ORD-2076,2023,12,6,2023-12-06 17:58:44.392414,P007,CUST-46,South,8,64.57,Filing Cabinet,Storage,774.8399999999999
ORD-2077,2023,12,7,2023-12-07 17:58:44.392414,P004,CUST-9,North,5,181.17,Wireless Mouse,Office Equipment,1358.7749999999999
ORD-2078,2023,12,8,2023-12-08 17:58:44.392414,P009,CUST-47,North,1,192.62,Conference Table,Accessories,288.93
ORD-2079,2023,12,8,2023-12-08 17:58:44.392414,P008,CUST-12,West,3,84.28,Whiteboard,Storage,379.26
ORD-2080,2023,12,8,2023-12-08 17:58:44.392414,P002,CUST-46,North,9,163.81,Standard Desk,Electronics,2211.435
ORD-2081,2023,12,8,2023-12-08 17:58:44.392414,P010,CUST-31,West,9,124.43,Projector Screen,Office Equipment,1679.8050000000003
ORD-2082,2023,12,8,2023-12-08 17:58:44.392414,P003,CUST-13,East,5,107.72,Ergonomic Keyboard,Office Equipment,807.9000000000001
ORD-2083,2023,12,9,2023-12-09 17:58:44.392414,P002,CUST-36,West,9,15.45,Standard Desk,Electronics,208.575
ORD-2084,2023,12,10,2023-12-10 17:58:44.392414,P006,CUST-45,West,6,169.45,Desk Lamp,Furniture,1525.05
ORD-2085,2023,12,11,2023-12-11 17:58:44.392414,P001,CUST-18,West,1,95.7,Premium Office Chair,Storage,143.55
ORD-2086,2023,12,13,2023-12-13 17:58:44.392414,P001,CUST-25,North,1,98.01,Premium Office Chair,Furniture,147.01500000000001
ORD-2087,2023,12,14,2023-12-14 17:58:44.392414,P005,CUST-23,West,6,29.32,Monitor Stand,Office Equipment,263.88
ORD-2088,2023,12,15,2023-12-15 17:58:44.392414,P003,CUST-38,West,2,64.18,Ergonomic Keyboard,Electronics,192.54000000000002
ORD-2089,2023,12,16,2023-12-16 17:58:44.392414,P001,CUST-1,South,2,107.06,Premium Office Chair,Electronics,321.18
ORD-2090,2023,12,17,2023-12-17 17:58:44.392414,P007,CUST-46,West,9,131.2,Filing Cabinet,Office Equipment,1771.1999999999998
ORD-2091,2023,12,19,2023-12-19 17:58:44.392414,P003,CUST-48,South,6,44.45,Ergonomic Keyboard,Furniture,400.05000000000007
ORD-2092,2023,12,19,2023-12-19 17:58:44.392414,P006,CUST-15,South,4,22.9,Desk Lamp,Storage,137.39999999999998
ORD-2093,2023,12,21,2023-12-21 17:58:44.392414,P007,CUST-24,South,5,73.95,Filing Cabinet,Furniture,554.625
ORD-2094,2023,12,21,2023-12-21 17:58:44.392414,P002,CUST-21,East,2,75.32,Standard Desk,Electronics,225.95999999999998
ORD-2095,2023,12,23,2023-12-23 17:58:44.392414,P010,CUST-14,North,9,35.19,Projector Screen,Office Equipment,475.06499999999994
ORD-2096,2023,12,24,2023-12-24 17:58:44.392414,P009,CUST-7,West,3,82.62,Conference Table,Electronics,371.79
ORD-2097,2023,12,24,2023-12-24 17:58:44.392414,P007,CUST-27,South,6,49.29,Filing Cabinet,Furniture,443.61
ORD-2098,2023,12,24,2023-12-24 17:58:44.392414,P009,CUST-22,West,9,74.68,Conference Table,Accessories,1008.1800000000002
ORD-2099,2023,12,24,2023-12-24 17:58:44.392414,P001,CUST-48,East,4,128.67,Premium Office Chair,Furniture,772.02
ORD-2100,2023,12,26,2023-12-26 17:58:44.392414,P008,CUST-43,North,2,147.39,Whiteboard,Storage,442.16999999999996
ORD-2101,2023,12,26,2023-12-26 17:58:44.392414,P005,CUST-22,East,7,110.06,Monitor Stand,Accessories,1155.63
ORD-2102,2023,12,27,2023-12-27 17:58:44.392414,P009,CUST-25,East,2,145.65,Conference Table,Furniture,436.95000000000005
ORD-2103,2023,12,27,2023-12-27 17:58:44.392414,P002,CUST-1,North,8,143.6,Standard Desk,Storage,1723.1999999999998
ORD-2104,2023,12,28,2023-12-28 17:58:44.392414,P002,CUST-38,East,5,109.51,Standard Desk,Electronics,821.325
ORD-2105,2023,12,28,2023-12-28 17:58:44.392414,P009,CUST-33,North,8,74.21,Conference Table,Electronics,890.52
ORD-2106,2023,12,28,2023-12-28 17:58:44.392414,P004,CUST-47,East,3,148.79,Wireless Mouse,Accessories,669.5550000000001
ORD-2107,2023,12,29,2023-12-29 17:58:44.392414,P010,CUST-3,West,6,120.72,Projector Screen,Furniture,1086.48
ORD-2108,2023,12,30,2023-12-30 17:58:44.392414,P008,CUST-27,East,5,141.07,Whiteboard,Furniture,1058.0249999999999
ORD-2109,2023,12,31,2023-12-31 17:58:44.392414,P004,CUST-22,North,9,96.42,Wireless Mouse,Accessories,1301.67
ORD-2110,2024,1,1,2024-01-01 17:58:44.392414,P008,CUST-35,West,9,84.34,Whiteboard,Office Equipment,607.248
ORD-2111,2024,1,1,2024-01-01 17:58:44.392414,P007,CUST-23,South,2,72.7,Filing Cabinet,Office Equipment,116.32000000000001
ORD-2112,2024,1,1,2024-01-01 17:58:44.392414,P007,CUST-8,West,7,94.91,Filing Cabinet,Office Equipment,531.496
ORD-2113,2024,1,1,2024-01-01 17:58:44.392414,P010,CUST-47,North,5,194.77,Projector Screen,Furniture,779.08
ORD-2114,2024,1,3,2024-01-03 17:58:44.392414,P004,CUST-18,South,6,93.77,Wireless Mouse,Electronics,450.096
ORD-2115,2024,1,3,2024-01-03 17:58:44.392414,P003,CUST-18,West,1,64.44,Ergonomic Keyboard,Storage,51.552
ORD-2116,2024,1,3,2024-01-03 17:58:44.392414,P003,CUST-33,East,9,23.39,Ergonomic Keyboard,Storage,168.40800000000002
ORD-2117,2024,1,5,2024-01-05 17:58:44.392414,P004,CUST-19,South,5,142.68,Wireless Mouse,Accessories,570.7200000000001
ORD-2118,2024,1,5,2024-01-05 17:58:44.392414,P003,CUST-32,East,3,197.99,Ergonomic Keyboard,Office Equipment,475.17600000000004
ORD-2119,2024,1,6,2024-01-06 17:58:44.392414,P010,CUST-45,West,8,117.78,Projector Screen,Office Equipment,753.792
ORD-2120,2024,1,7,2024-01-07 17:58:44.392414,P009,CUST-40,South,8,167.46,Conference Table,Storage,1071.7440000000001
ORD-2121,2024,1,8,2024-01-08 17:58:44.392414,P010,CUST-20,West,1,171.73,Projector Screen,Electronics,137.384
ORD-2122,2024,1,8,2024-01-08 17:58:44.392414,P008,CUST-30,East,2,51.8,Whiteboard,Office Equipment,82.88
ORD-2123,2024,1,8,2024-01-08 17:58:44.392414,P004,CUST-5,West,6,15.24,Wireless Mouse,Office Equipment,73.152
ORD-2124,2024,1,9,2024-01-09 17:58:44.392414,P007,CUST-35,South,8,152.05,Filing Cabinet,Accessories,973.1200000000001
ORD-2125,2024,1,10,2024-01-10 17:58:44.392414,P001,CUST-10,North,6,13.76,Premium Office Chair,Storage,66.048
ORD-2126,2024,1,10,2024-01-10 17:58:44.392414,P009,CUST-41,South,6,76.43,Conference Table,Storage,366.86400000000003
ORD-2127,2024,1,10,2024-01-10 17:58:44.392414,P004,CUST-13,North,9,16.93,Wireless Mouse,Office Equipment,121.89600000000002
ORD-2128,2024,1,10,2024-01-10 17:58:44.392414,P007,CUST-18,South,1,117.16,Filing Cabinet,Accessories,93.72800000000001
ORD-2129,2024,1,12,2024-01-12 17:58:44.392414,P010,CUST-7,East,6,106.86,Projector Screen,Storage,512.928
ORD-2130,2024,1,12,2024-01-12 17:58:44.392414,P006,CUST-34,West,4,169.23,Desk Lamp,Electronics,541.536
ORD-2131,2024,1,13,2024-01-13 17:58:44.392414,P006,CUST-14,North,4,176.49,Desk Lamp,Office Equipment,564.768
ORD-2132,2024,1,14,2024-01-14 17:58:44.392414,P004,CUST-12,South,6,199.11,Wireless Mouse,Electronics,955.7280000000001
ORD-2133,2024,1,14,2024-01-14 17:58:44.392414,P002,CUST-11,East,4,10.56,Standard Desk,Storage,33.792
ORD-2134,2024,1,15,2024-01-15 17:58:44.392414,P008,CUST-13,East,7,117.72,Whiteboard,Office Equipment,659.232
ORD-2135,2024,1,15,2024-01-15 17:58:44.392414,P001,CUST-31,East,7,175.89,Premium Office Chair,Electronics,984.984
ORD-2136,2024,1,15,2024-01-15 17:58:44.392414,P007,CUST-16,South,1,171.8,Filing Cabinet,Office Equipment,137.44000000000003
ORD-2137,2024,1,16,2024-01-16 17:58:44.392414,P005,CUST-41,South,7,132.72,Monitor Stand,Electronics,743.232
ORD-2138,2024,1,17,2024-01-17 17:58:44.392414,P001,CUST-21,South,6,119.89,Premium Office Chair,Office Equipment,575.4720000000001
ORD-2139,2024,1,18,2024-01-18 17:58:44.392414,P002,CUST-48,West,2,13.18,Standard Desk,Electronics,21.088
ORD-2140,2024,1,18,2024-01-18 17:58:44.392414,P002,CUST-6,South,2,40.85,Standard Desk,Storage,65.36
ORD-2141,2024,1,18,2024-01-18 17:58:44.392414,P007,CUST-13,South,9,143.79,Filing Cabinet,Electronics,1035.288
ORD-2142,2024,1,19,2024-01-19 17:58:44.392414,P001,CUST-42,West,8,151.35,Premium Office Chair,Accessories,968.64
ORD-2143,2024,1,19,2024-01-19 17:58:44.392414,P002,CUST-48,North,4,57.62,Standard Desk,Accessories,184.38400000000001
ORD-2144,2024,1,20,2024-01-20 17:58:44.392414,P002,CUST-10,West,1,36.36,Standard Desk,Accessories,29.088
ORD-2145,2024,1,21,2024-01-21 17:58:44.392414,P010,CUST-12,South,8,67.36,Projector Screen,Furniture,431.10400000000004
ORD-2146,2024,1,21,2024-01-21 17:58:44.392414,P001,CUST-41,North,8,74.2,Premium Office Chair,Office Equipment,474.88000000000005
ORD-2147,2024,1,22,2024-01-22 17:58:44.392414,P006,CUST-38,North,8,60.9,Desk Lamp,Furniture,389.76
ORD-2148,2024,1,22,2024-01-22 17:58:44.392414,P003,CUST-49,West,6,92.14,Ergonomic Keyboard,Electronics,442.27200000000005
ORD-2149,2024,1,22,2024-01-22 17:58:44.392414,P001,CUST-29,West,3,171.65,Premium Office Chair,Furniture,411.96000000000004
ORD-2150,2024,1,23,2024-01-23 17:58:44.392414,P008,CUST-48,West,4,172.32,Whiteboard,Office Equipment,551.424
ORD-2151,2024,1,23,2024-01-23 17:58:44.392414,P001,CUST-18,South,3,117.96,Premium Office Chair,Storage,283.104
ORD-2152,2024,1,23,2024-01-23 17:58:44.392414,P005,CUST-33,West,8,143.45,Monitor Stand,Furniture,918.0799999999999
ORD-2153,2024,1,24,2024-01-24 17:58:44.392414,P005,CUST-47,East,7,130.99,Monitor Stand,Storage,733.5440000000001
ORD-2154,2024,1,25,2024-01-25 17:58:44.392414,P004,CUST-7,East,5,40.78,Wireless Mouse,Office Equipment,163.12
ORD-2155,2024,1,25,2024-01-25 17:58:44.392414,P005,CUST-8,North,3,16.88,Monitor Stand,Storage,40.512
ORD-2156,2024,1,26,2024-01-26 17:58:44.392414,P001,CUST-17,North,8,135.09,Premium Office Chair,Furniture,864.576
ORD-2157,2024,1,26,2024-01-26 17:58:44.392414,P005,CUST-39,West,4,145.82,Monitor Stand,Accessories,466.624
ORD-2158,2024,1,27,2024-01-27 17:58:44.392414,P002,CUST-39,North,6,98.21,Standard Desk,Electronics,471.408
ORD-2159,2024,1,29,2024-01-29 17:58:44.392414,P002,CUST-33,North,2,105.15,Standard Desk,Storage,168.24
ORD-2160,2024,1,29,2024-01-29 17:58:44.392414,P010,CUST-10,North,4,86.05,Projector Screen,Office Equipment,275.36
ORD-2161,2024,1,29,2024-01-29 17:58:44.392414,P010,CUST-11,North,9,25.95,Projector Screen,Storage,186.84
ORD-2162,2024,1,30,2024-01-30 17:58:44.392414,P008,CUST-40,South,9,90.5,Whiteboard,Electronics,651.6
ORD-2163,2024,1,30,2024-01-30 17:58:44.392414,P004,CUST-33,West,6,145.02,Wireless Mouse,Office Equipment,696.0960000000001
ORD-2164,2024,1,31,2024-01-31 17:58:44.392414,P009,CUST-8,West,1,10.19,Conference Table,Office Equipment,8.152
ORD-2165,2024,1,31,2024-01-31 17:58:44.392414,P010,CUST-20,South,6,68.33,Projector Screen,Furniture,327.98400000000004
ORD-2166,2024,2,2,2024-02-02 17:58:44.392414,P002,CUST-33,West,1,30.31,Standard Desk,Storage,21.217
ORD-2167,2024,2,3,2024-02-03 17:58:44.392414,P001,CUST-43,East,1,45.71,Premium Office Chair,Furniture,31.997
ORD-2168,2024,2,4,2024-02-04 17:58:44.392414,P010,CUST-37,South,4,25.29,Projector Screen,Storage,70.812
ORD-2169,2024,2,4,2024-02-04 17:58:44.392414,P008,CUST-34,South,3,181.81,Whiteboard,Storage,381.80100000000004
ORD-2170,2024,2,4,2024-02-04 17:58:44.392414,P007,CUST-28,East,7,143.56,Filing Cabinet,Electronics,703.444
ORD-2171,2024,2,4,2024-02-04 17:58:44.392414,P007,CUST-38,South,8,59.65,Filing Cabinet,Storage,334.03999999999996
ORD-2172,2024,2,5,2024-02-05 17:58:44.392414,P009,CUST-22,South,2,80.21,Conference Table,Storage,112.29399999999998
ORD-2173,2024,2,5,2024-02-05 17:58:44.392414,P005,CUST-48,North,4,120.92,Monitor Stand,Storage,338.57599999999996
ORD-2174,2024,2,5,2024-02-05 17:58:44.392414,P003,CUST-15,West,7,175.85,Ergonomic Keyboard,Electronics,861.665
ORD-2175,2024,2,5,2024-02-05 17:58:44.392414,P006,CUST-3,South,7,126.11,Desk Lamp,Office Equipment,617.939
ORD-2176,2024,2,7,2024-02-07 17:58:44.392414,P008,CUST-40,West,3,30.97,Whiteboard,Furniture,65.03699999999999
ORD-2177,2024,2,7,2024-02-07 17:58:44.392414,P003,CUST-15,North,7,13.91,Ergonomic Keyboard,Storage,68.15899999999999
ORD-2178,2024,2,8,2024-02-08 17:58:44.392414,P007,CUST-48,West,3,69.53,Filing Cabinet,Electronics,146.013
ORD-2179,2024,2,8,2024-02-08 17:58:44.392414,P009,CUST-12,South,8,83.33,Conference Table,Furniture,466.64799999999997
ORD-2180,2024,2,9,2024-02-09 17:58:44.392414,P001,CUST-47,South,2,82.75,Premium Office Chair,Accessories,115.85
ORD-2181,2024,2,11,2024-02-11 17:58:44.392414,P010,CUST-34,West,5,198.18,Projector Screen,Furniture,693.63
ORD-2182,2024,2,11,2024-02-11 17:58:44.392414,P008,CUST-2,South,1,174.92,Whiteboard,Accessories,122.44399999999999
ORD-2183,2024,2,11,2024-02-11 17:58:44.392414,P006,CUST-7,South,2,78.45,Desk Lamp,Storage,109.83
ORD-2184,2024,2,11,2024-02-11 17:58:44.392414,P007,CUST-28,North,9,157.22,Filing Cabinet,Furniture,990.486
ORD-2185,2024,2,11,2024-02-11 17:58:44.392414,P007,CUST-24,South,6,198.34,Filing Cabinet,Accessories,833.0279999999999
ORD-2186,2024,2,11,2024-02-11 17:58:44.392414,P006,CUST-24,South,6,179.28,Desk Lamp,Furniture,752.976
ORD-2187,2024,2,12,2024-02-12 17:58:44.392414,P010,CUST-32,West,8,38.26,Projector Screen,Furniture,214.25599999999997
ORD-2188,2024,2,12,2024-02-12 17:58:44.392414,P010,CUST-21,South,9,180.97,Projector Screen,Office Equipment,1140.1109999999999
ORD-2189,2024,2,12,2024-02-12 17:58:44.392414,P009,CUST-25,West,9,150.67,Conference Table,Storage,949.2209999999999
ORD-2190,2024,2,13,2024-02-13 17:58:44.392414,P004,CUST-16,South,6,186.39,Wireless Mouse,Office Equipment,782.8379999999999
ORD-2191,2024,2,13,2024-02-13 17:58:44.392414,P003,CUST-33,East,1,195.48,Ergonomic Keyboard,Accessories,136.83599999999998
ORD-2192,2024,2,14,2024-02-14 17:58:44.392414,P004,CUST-12,North,2,141.81,Wireless Mouse,Accessories,198.534
ORD-2193,2024,2,14,2024-02-14 17:58:44.392414,P008,CUST-12,South,2,128.43,Whiteboard,Electronics,179.802
ORD-2194,2024,2,14,2024-02-14 17:58:44.392414,P005,CUST-25,West,7,14.77,Monitor Stand,Accessories,72.37299999999999
ORD-2195,2024,2,15,2024-02-15 17:58:44.392414,P007,CUST-1,South,1,185.91,Filing Cabinet,Storage,130.137
ORD-2196,2024,2,16,2024-02-16 17:58:44.392414,P009,CUST-35,South,9,55.96,Conference Table,Accessories,352.54799999999994
ORD-2197,2024,2,16,2024-02-16 17:58:44.392414,P005,CUST-32,North,2,46.25,Monitor Stand,Storage,64.75
ORD-2198,2024,2,17,2024-02-17 17:58:44.392414,P002,CUST-26,South,9,186.55,Standard Desk,Office Equipment,1175.2649999999999
ORD-2199,2024,2,17,2024-02-17 17:58:44.392414,P002,CUST-18,East,5,71.84,Standard Desk,Office Equipment,251.44000000000003
ORD-2200,2024,2,17,2024-02-17 17:58:44.392414,P005,CUST-12,North,9,166.83,Monitor Stand,Electronics,1051.029
ORD-2201,2024,2,17,2024-02-17 17:58:44.392414,P001,CUST-30,East,6,36.46,Premium Office Chair,Furniture,153.13199999999998
ORD-2202,2024,2,17,2024-02-17 17:58:44.392414,P003,CUST-36,South,8,21.01,Ergonomic Keyboard,Accessories,117.656
ORD-2203,2024,2,18,2024-02-18 17:58:44.392414,P009,CUST-37,East,9,164.5,Conference Table,Office Equipment,1036.35
ORD-2204,2024,2,18,2024-02-18 17:58:44.392414,P009,CUST-36,North,4,180.06,Conference Table,Furniture,504.16799999999995
ORD-2205,2024,2,18,2024-02-18 17:58:44.392414,P002,CUST-31,South,8,31.62,Standard Desk,Furniture,177.072
ORD-2206,2024,2,21,2024-02-21 17:58:44.392414,P004,CUST-45,East,8,109.01,Wireless Mouse,Electronics,610.456
ORD-2207,2024,2,22,2024-02-22 17:58:44.392414,P006,CUST-40,West,4,72.02,Desk Lamp,Accessories,201.65599999999998
ORD-2208,2024,2,22,2024-02-22 17:58:44.392414,P006,CUST-16,South,3,31.17,Desk Lamp,Electronics,65.457
ORD-2209,2024,2,22,2024-02-22 17:58:44.392414,P008,CUST-46,West,7,166.23,Whiteboard,Electronics,814.5269999999999
ORD-2210,2024,2,23,2024-02-23 17:58:44.392414,P005,CUST-31,East,7,23.43,Monitor Stand,Accessories,114.80699999999999
ORD-2211,2024,2,24,2024-02-24 17:58:44.392414,P010,CUST-1,North,9,168.94,Projector Screen,Furniture,1064.322
ORD-2212,2024,2,24,2024-02-24 17:58:44.392414,P010,CUST-33,South,1,39.47,Projector Screen,Accessories,27.628999999999998
ORD-2213,2024,2,25,2024-02-25 17:58:44.392414,P002,CUST-38,North,6,38.62,Standard Desk,Accessories,162.20399999999998
ORD-2214,2024,2,25,2024-02-25 17:58:44.392414,P001,CUST-5,West,4,66.98,Premium Office Chair,Furniture,187.544
ORD-2215,2024,2,26,2024-02-26 17:58:44.392414,P009,CUST-48,North,2,117.74,Conference Table,Furniture,164.83599999999998
ORD-2216,2024,2,26,2024-02-26 17:58:44.392414,P008,CUST-12,West,3,90.04,Whiteboard,Electronics,189.084
ORD-2217,2024,2,27,2024-02-27 17:58:44.392414,P007,CUST-23,East,7,90.92,Filing Cabinet,Office Equipment,445.50800000000004
ORD-2218,2024,2,27,2024-02-27 17:58:44.392414,P009,CUST-25,North,1,49.67,Conference Table,Accessories,34.769
ORD-2219,2024,2,27,2024-02-27 17:58:44.392414,P004,CUST-12,West,9,112.94,Wireless Mouse,Furniture,711.5219999999999
ORD-2220,2024,2,27,2024-02-27 17:58:44.392414,P007,CUST-38,East,2,177.91,Filing Cabinet,Furniture,249.07399999999998
ORD-2221,2024,2,29,2024-02-29 17:58:44.392414,P001,CUST-29,North,6,98.62,Premium Office Chair,Electronics,414.204
ORD-2222,2024,3,2,2024-03-02 17:58:44.392414,P006,CUST-47,West,8,56.64,Desk Lamp,Accessories,407.808
ORD-2223,2024,3,2,2024-03-02 17:58:44.392414,P010,CUST-30,East,2,71.91,Projector Screen,Office Equipment,129.438
ORD-2224,2024,3,3,2024-03-03 17:58:44.392414,P005,CUST-49,East,6,119.66,Monitor Stand,Storage,646.1640000000001
ORD-2225,2024,3,3,2024-03-03 17:58:44.392414,P006,CUST-5,West,4,73.59,Desk Lamp,Office Equipment,264.92400000000004
ORD-2226,2024,3,3,2024-03-03 17:58:44.392414,P007,CUST-27,South,1,24.33,Filing Cabinet,Accessories,21.897
ORD-2227,2024,3,3,2024-03-03 17:58:44.392414,P007,CUST-4,West,2,191.38,Filing Cabinet,Electronics,344.484
ORD-2228,2024,3,5,2024-03-05 17:58:44.392414,P010,CUST-19,North,4,133.46,Projector Screen,Furniture,480.456
ORD-2229,2024,3,5,2024-03-05 17:58:44.392414,P002,CUST-47,East,6,88.27,Standard Desk,Office Equipment,476.658
ORD-2230,2024,3,5,2024-03-05 17:58:44.392414,P005,CUST-40,East,1,139.12,Monitor Stand,Electronics,125.20800000000001
ORD-2231,2024,3,5,2024-03-05 17:58:44.392414,P008,CUST-25,North,7,23.48,Whiteboard,Furniture,147.924
ORD-2232,2024,3,5,2024-03-05 17:58:44.392414,P010,CUST-44,North,1,15.7,Projector Screen,Storage,14.129999999999999
ORD-2233,2024,3,6,2024-03-06 17:58:44.392414,P008,CUST-13,East,7,36.66,Whiteboard,Storage,230.958
ORD-2234,2024,3,7,2024-03-07 17:58:44.392414,P009,CUST-35,South,7,115.8,Conference Table,Electronics,729.5400000000001
ORD-2235,2024,3,8,2024-03-08 17:58:44.392414,P009,CUST-30,West,6,133.75,Conference Table,Furniture,722.25
ORD-2236,2024,3,8,2024-03-08 17:58:44.392414,P004,CUST-41,South,4,76.72,Wireless Mouse,Office Equipment,276.192
