age,gender,location,time_on_site,pages_visited,num_purchases,customer_rating,product_id,category_id,price,discount,in_stock,delivery_time,user_id,device_type,session_duration,orders_completed,support_interactions,marketing_channel,target
23,Male,Suburban,338,39,20,3,28,4,148,0,False,2,338,Mobile,657,4,3,Email,0
41,Male,Rural,238,12,18,5,148,12,361,0,False,9,859,Tablet,81,14,3,Paid Ads,2
38,Other,Rural,383,6,2,1,251,3,101,0,False,2,1128,Tablet,3279,6,1,Social Media,0
29,Other,Rural,381,17,8,4,427,8,260,0,True,10,978,Mobile,2395,2,3,Paid Ads,2
62,Male,Rural,68,43,20,5,220,14,187,0,False,5,756,Tablet,2003,1,4,Paid Ads,2
23,Male,Rural,219,30,2,5,134,4,387,0,True,6,1292,Mobile,2852,12,1,Organic Search,0
31,Female,Urban,91,5,18,5,289,7,31,0,True,5,1137,Tablet,416,5,5,Paid Ads,2
57,Female,Suburban,523,40,14,4,41,1,298,0,True,3,1214,Desktop,268,1,1,Organic Search,2
64,Other,Rural,568,43,13,2,149,11,391,0,False,3,1788,Tablet,3205,7,1,Social Media,0
31,Male,Urban,440,15,12,1,31,6,474,0,True,3,368,Desktop,790,2,1,Social Media,0
33,Male,Urban,418,21,18,5,296,14,276,0,False,8,134,Tablet,2959,2,1,Organic Search,2
60,Female,Urban,260,45,8,2,41,11,190,0,True,3,993,Desktop,2779,11,4,Social Media,0
65,Female,Suburban,99,21,14,1,352,0,343,0,False,8,834,Tablet,2503,12,1,Paid Ads,0
39,Female,Suburban,443,27,11,2,44,16,339,0,False,9,305,Tablet,1760,12,4,Paid Ads,0
35,Female,Suburban,239,48,13,2,293,4,461,0,False,6,180,Mobile,3571,15,2,Paid Ads,0
42,Male,Urban,431,37,19,1,405,4,367,0,True,7,279,Mobile,1634,3,2,Social Media,0
29,Male,Urban,287,40,8,1,497,18,100,0,False,4,118,Mobile,1046,13,1,Email,0
26,Female,Suburban,105,40,2,4,416,0,391,0,True,5,1552,Mobile,1285,6,1,Social Media,0
34,Female,Suburban,403,32,10,3,178,4,194,0,True,4,1297,Tablet,3461,11,1,Organic Search,0
56,Other,Suburban,539,45,14,1,177,16,278,0,True,2,1327,Tablet,2160,2,3,Organic Search,0
61,Female,Suburban,178,41,18,5,92,15,346,0,False,9,1678,Desktop,2389,1,3,Paid Ads,2
66,Other,Suburban,445,47,6,4,414,17,291,0,False,7,730,Mobile,1851,4,1,Social Media,0
54,Male,Suburban,365,44,10,5,237,14,81,0,False,6,950,Desktop,2254,2,3,Social Media,2
42,Male,Rural,86,20,17,1,128,10,378,0,False,5,688,Mobile,126,2,2,Email,0
37,Other,Urban,527,24,19,3,423,1,453,0,True,6,347,Mobile,1962,7,5,Organic Search,0
33,Other,Suburban,525,48,20,2,94,10,138,0,True,6,108,Desktop,1779,7,4,Social Media,0
48,Male,Rural,230,34,13,4,369,14,235,0,False,10,1864,Desktop,1775,6,1,Organic Search,2
30,Female,Rural,87,49,7,3,288,9,53,0,True,10,987,Desktop,717,3,0,Paid Ads,1
32,Female,Suburban,274,13,12,5,410,0,312,0,False,2,906,Tablet,132,1,1,Email,2
47,Female,Suburban,417,7,19,2,361,11,317,0,True,3,495,Tablet,289,0,3,Social Media,0
53,Female,Urban,219,7,1,2,490,14,13,0,False,4,1384,Tablet,441,1,4,Organic Search,0
60,Male,Urban,139,8,2,4,489,16,137,0,True,4,1164,Tablet,1877,15,0,Paid Ads,0
51,Female,Suburban,541,32,14,3,298,7,49,0,False,6,167,Tablet,1751,2,1,Social Media,0
54,Female,Rural,526,12,3,2,125,19,383,0,True,1,1397,Tablet,379,4,2,Email,1
27,Male,Suburban,344,34,16,4,423,17,73,0,False,10,1069,Desktop,2288,10,4,Social Media,2
43,Other,Urban,21,38,3,4,398,3,443,0,False,3,1105,Desktop,3385,7,3,Social Media,0
45,Male,Urban,401,38,5,3,306,11,186,0,True,3,80,Tablet,2295,9,0,Organic Search,1
69,Male,Rural,211,28,9,5,388,13,186,0,False,4,268,Desktop,1906,12,2,Social Media,2
58,Female,Urban,157,1,13,2,104,1,23,0,False,3,1687,Desktop,1513,4,2,Paid Ads,0
23,Female,Rural,499,27,5,3,97,13,280,0,False,5,1596,Desktop,887,3,4,Social Media,1
65,Other,Suburban,30,37,7,3,130,10,237,0,False,7,781,Mobile,1209,4,0,Paid Ads,1
38,Male,Rural,332,15,0,4,6,17,85,0,False,7,1393,Tablet,125,15,3,Email,0
31,Female,Rural,565,37,20,2,365,0,37,0,False,10,1523,Mobile,3405,7,2,Social Media,0
51,Male,Rural,473,28,5,5,255,11,163,0,True,8,1463,Desktop,451,11,2,Organic Search,0
60,Other,Urban,121,13,15,4,456,7,179,0,True,5,536,Desktop,1956,3,5,Email,2
54,Female,Urban,436,39,4,1,55,1,202,0,False,3,1677,Desktop,3050,15,4,Organic Search,0
21,Male,Suburban,223,20,10,5,263,17,94,0,True,10,1910,Mobile,2791,10,4,Organic Search,2
31,Other,Urban,200,28,9,5,13,19,45,0,False,1,604,Mobile,2483,9,4,Organic Search,2
55,Female,Urban,512,25,13,1,485,11,67,0,True,2,224,Tablet,2914,8,0,Organic Search,0
49,Male,Suburban,268,41,15,1,173,10,168,0,True,6,761,Desktop,333,10,2,Paid Ads,0
57,Female,Urban,243,50,2,2,138,17,405,0,False,1,1723,Desktop,178,13,2,Paid Ads,0
55,Female,Suburban,164,12,9,4,49,8,244,0,False,3,1101,Mobile,923,8,2,Email,2
66,Female,Urban,416,11,20,2,279,4,428,0,True,2,876,Desktop,402,4,2,Email,0
29,Female,Suburban,136,43,14,4,457,3,314,0,True,3,1384,Tablet,1556,13,1,Organic Search,2
60,Female,Suburban,293,9,6,1,55,16,230,0,True,1,289,Mobile,2949,3,0,Email,0
29,Male,Rural,303,35,2,4,121,15,143,0,True,8,1930,Mobile,88,8,2,Email,0
36,Other,Urban,45,18,5,1,350,5,213,0,True,10,586,Mobile,1904,9,4,Organic Search,0
26,Female,Urban,413,46,5,2,144,13,150,0,False,9,1214,Desktop,300,9,5,Email,1
67,Other,Suburban,82,32,1,1,196,8,342,0,False,6,1301,Tablet,2776,14,3,Paid Ads,0
21,Other,Rural,232,26,1,2,223,11,339,0,True,6,811,Mobile,2956,4,0,Organic Search,0
67,Female,Urban,467,34,15,5,357,18,457,0,True,9,867,Tablet,760,3,0,Paid Ads,2
53,Female,Suburban,115,7,3,2,477,4,330,0,False,6,248,Desktop,894,12,1,Email,1
38,Other,Rural,347,44,2,2,126,8,381,0,False,5,269,Mobile,189,5,0,Social Media,0
39,Other,Suburban,177,5,5,5,367,11,203,0,True,9,202,Tablet,2709,11,4,Paid Ads,0
27,Male,Rural,470,4,11,4,423,6,36,0,False,1,647,Tablet,2388,14,0,Paid Ads,2
65,Female,Rural,246,38,8,5,205,1,47,0,False,5,484,Desktop,2813,5,3,Paid Ads,2
63,Female,Suburban,497,26,13,2,473,19,183,0,True,6,1385,Desktop,1863,5,0,Paid Ads,0
40,Male,Urban,522,13,7,4,448,0,455,0,True,8,715,Mobile,1770,11,0,Organic Search,0
55,Male,Urban,358,40,2,5,120,15,48,0,True,4,421,Tablet,556,1,5,Email,0
35,Female,Suburban,218,27,2,2,58,6,402,0,False,7,1889,Desktop,2537,9,1,Organic Search,0
50,Other,Urban,437,28,16,2,188,10,283,0,True,3,1444,Mobile,189,13,3,Paid Ads,0
64,Male,Rural,243,7,8,5,89,11,305,0,False,2,930,Desktop,2371,4,2,Organic Search,2
29,Male,Urban,262,42,5,5,138,19,171,0,True,10,1855,Tablet,2171,1,1,Email,0
48,Other,Rural,468,49,18,4,61,16,82,0,True,10,635,Tablet,2946,15,4,Email,2
24,Other,Urban,178,34,6,3,356,19,455,0,False,5,907,Tablet,3498,8,2,Social Media,1
60,Other,Rural,375,26,13,1,306,1,398,0,True,10,1777,Tablet,2097,11,5,Paid Ads,0
51,Male,Rural,65,23,7,1,107,5,365,0,False,8,1317,Desktop,947,0,2,Paid Ads,0
54,Female,Urban,508,1,8,1,118,18,482,0,True,4,194,Desktop,1175,2,5,Paid Ads,0
34,Male,Suburban,356,50,14,2,215,2,284,0,False,4,1173,Mobile,3269,6,0,Organic Search,0
47,Male,Urban,324,49,2,2,200,3,173,0,False,7,137,Desktop,174,7,2,Paid Ads,0
32,Other,Urban,530,43,17,5,11,4,294,0,True,1,1121,Mobile,2061,3,3,Paid Ads,2
40,Female,Suburban,28,12,1,4,253,2,121,0,True,7,1256,Desktop,1035,7,0,Social Media,0
60,Female,Urban,185,42,0,3,314,5,15,0,False,8,1001,Desktop,208,9,2,Organic Search,0
38,Male,Rural,199,7,18,2,469,2,144,0,False,4,17,Tablet,2489,9,1,Paid Ads,0
39,Male,Rural,436,11,13,3,189,18,401,0,True,3,1525,Mobile,1059,2,3,Paid Ads,0
34,Male,Suburban,324,24,13,5,84,2,94,0,True,3,251,Tablet,881,7,4,Organic Search,2
45,Female,Rural,204,22,15,1,64,0,307,0,True,7,1517,Mobile,1869,4,3,Social Media,0
34,Other,Urban,294,20,14,2,287,14,232,0,False,7,54,Tablet,2872,1,1,Paid Ads,0
34,Female,Suburban,67,49,18,5,68,1,347,0,True,2,230,Mobile,2412,2,2,Organic Search,2
21,Male,Suburban,495,12,6,4,282,9,313,0,False,10,177,Desktop,2458,15,4,Paid Ads,0
54,Female,Urban,128,24,11,3,160,4,47,0,False,4,1434,Desktop,1916,8,3,Email,0
53,Other,Urban,401,23,6,5,240,5,126,0,True,5,449,Tablet,464,6,0,Social Media,0
20,Male,Urban,316,27,11,2,233,14,83,0,False,2,1184,Tablet,1730,10,3,Social Media,0
62,Male,Urban,306,2,20,5,192,13,43,0,False,9,352,Desktop,3161,9,4,Paid Ads,2
44,Female,Rural,394,30,11,4,476,2,376,0,True,9,569,Tablet,1786,1,4,Email,2
32,Other,Urban,558,17,8,4,138,18,489,0,True,3,73,Desktop,1709,12,2,Paid Ads,2
50,Male,Rural,123,21,11,1,137,16,440,0,True,2,1138,Desktop,1601,6,3,Organic Search,0
35,Other,Rural,89,14,9,4,486,5,246,0,True,5,1819,Mobile,1457,8,1,Paid Ads,2
67,Female,Rural,323,9,10,2,298,15,17,0,True,1,1458,Mobile,2302,14,0,Email,0
55,Female,Urban,320,7,7,4,370,8,387,0,False,1,402,Mobile,3342,7,5,Social Media,0
47,Other,Rural,303,44,14,2,222,2,330,0,True,5,1326,Mobile,1259,6,2,Organic Search,0
49,Other,Suburban,165,1,16,3,443,19,144,0,False,4,1169,Mobile,1189,14,1,Email,0
69,Other,Suburban,453,37,7,4,316,0,400,0,False,7,463,Desktop,2279,1,3,Email,0
34,Female,Suburban,270,16,10,3,476,11,315,0,True,9,415,Desktop,2731,4,0,Paid Ads,0
66,Male,Urban,482,2,3,1,305,3,430,0,True,8,713,Desktop,1319,14,0,Social Media,0
54,Other,Suburban,277,50,15,2,106,10,124,0,True,5,491,Tablet,482,11,4,Organic Search,0
25,Other,Suburban,382,43,0,1,314,10,252,0,True,8,265,Tablet,144,14,4,Email,0
53,Female,Urban,378,17,4,3,282,4,457,0,False,3,1083,Desktop,1964,13,1,Email,1
52,Male,Suburban,361,31,3,1,66,4,39,0,False,8,1303,Mobile,1127,9,3,Organic Search,0
40,Other,Rural,13,38,3,5,109,17,20,0,True,4,329,Desktop,3183,5,2,Social Media,0
45,Female,Urban,588,31,4,1,136,1,500,0,True,10,842,Desktop,2135,11,4,Email,0
57,Other,Suburban,125,7,18,4,73,10,426,0,True,3,232,Tablet,1646,15,1,Social Media,2
18,Other,Rural,305,19,10,1,450,14,357,0,False,4,233,Mobile,2828,10,3,Email,0
37,Other,Suburban,45,49,17,5,403,16,227,0,False,10,273,Tablet,2493,12,3,Email,2
21,Female,Suburban,50,4,3,3,481,15,165,0,True,8,314,Desktop,826,5,5,Organic Search,1
35,Female,Suburban,561,3,15,3,189,19,110,0,True,6,517,Tablet,1241,4,5,Organic Search,0
51,Male,Urban,149,8,4,3,391,5,143,0,False,5,1891,Tablet,2632,7,3,Organic Search,1
33,Male,Suburban,104,12,10,3,407,9,141,0,True,7,590,Tablet,2103,8,0,Email,0
63,Male,Suburban,157,30,2,5,426,5,270,0,True,3,471,Desktop,781,11,1,Organic Search,0
47,Other,Suburban,123,20,0,4,424,18,467,0,True,5,1026,Desktop,1126,7,0,Email,0
45,Male,Rural,176,25,0,2,158,17,250,0,False,3,770,Desktop,2422,1,3,Email,0
51,Other,Urban,436,4,17,5,454,6,18,0,False,1,1887,Desktop,1524,11,3,Email,2
58,Other,Rural,303,34,13,5,52,14,91,0,True,2,1236,Desktop,1238,12,0,Paid Ads,2
44,Female,Rural,22,45,9,5,384,5,220,0,False,8,1152,Mobile,2322,12,0,Paid Ads,2
39,Male,Urban,370,9,2,4,272,8,474,0,True,2,1180,Desktop,218,1,2,Social Media,0
63,Female,Urban,66,12,18,1,370,15,122,0,True,10,64,Tablet,3079,8,3,Paid Ads,0
67,Male,Urban,121,30,3,3,261,2,423,0,False,2,35,Mobile,2681,2,1,Email,1
41,Other,Rural,97,7,20,2,492,8,487,0,True,10,268,Tablet,2820,11,4,Organic Search,0
44,Male,Rural,105,2,5,2,398,11,369,0,True,1,1049,Desktop,1399,7,5,Email,1
33,Male,Suburban,441,44,2,4,218,18,456,0,True,4,1637,Tablet,3389,1,1,Paid Ads,0
39,Female,Urban,513,19,11,1,22,14,65,0,False,6,1989,Desktop,1963,13,1,Social Media,0
30,Male,Rural,277,46,0,4,429,3,24,0,False,2,761,Desktop,806,5,1,Paid Ads,0
41,Other,Rural,159,5,11,2,91,16,459,0,False,7,1446,Desktop,2632,10,4,Social Media,0
64,Male,Suburban,358,16,16,5,56,13,271,0,True,4,441,Tablet,2333,6,1,Paid Ads,2
35,Female,Urban,204,40,20,4,499,3,172,0,True,3,1997,Desktop,581,9,5,Paid Ads,2
23,Female,Rural,468,31,2,3,353,13,398,0,True,5,651,Mobile,1410,13,1,Social Media,0
60,Other,Rural,297,2,2,4,268,11,300,0,True,2,1887,Desktop,1660,2,3,Social Media,0
53,Male,Urban,247,17,20,2,47,16,380,0,False,8,295,Desktop,3109,8,1,Social Media,0
39,Other,Suburban,127,24,2,3,470,18,398,0,True,6,1361,Desktop,617,14,2,Social Media,0
18,Other,Suburban,262,40,16,2,345,16,164,0,False,6,1691,Mobile,1183,0,5,Organic Search,0
51,Male,Urban,318,38,17,3,421,11,63,0,False,10,1201,Tablet,1571,14,4,Organic Search,0
49,Male,Suburban,51,35,5,3,469,12,140,0,True,7,1893,Tablet,1607,1,0,Paid Ads,1
40,Other,Urban,125,42,5,3,460,16,15,0,False,7,1361,Tablet,2755,11,5,Social Media,1
34,Male,Rural,168,27,4,5,375,0,253,0,False,8,681,Desktop,3529,2,2,Organic Search,0
64,Male,Suburban,569,9,6,2,190,1,374,0,False,1,798,Mobile,1624,10,3,Social Media,1
30,Male,Suburban,160,33,10,4,191,1,241,0,True,2,356,Mobile,3205,4,2,Email,2
50,Male,Urban,59,20,8,4,146,11,381,0,True,6,378,Mobile,1909,8,5,Social Media,2
37,Male,Urban,574,10,20,3,107,18,469,0,True,8,1227,Mobile,2737,7,5,Paid Ads,0
55,Male,Suburban,476,16,10,5,49,6,374,0,True,6,1986,Desktop,3065,11,3,Paid Ads,2
50,Male,Suburban,379,8,10,3,173,6,76,0,False,7,1655,Desktop,3227,2,5,Social Media,0
67,Other,Rural,485,17,15,3,413,10,393,0,False,1,824,Mobile,2142,6,4,Organic Search,0
54,Other,Rural,427,11,17,1,193,19,284,0,True,6,1041,Tablet,3323,11,3,Email,0
42,Other,Urban,354,46,2,4,429,18,390,0,True,5,1246,Mobile,1574,4,5,Social Media,0
68,Other,Rural,22,23,9,1,376,11,500,0,False,3,1216,Desktop,1011,0,4,Organic Search,0
44,Other,Urban,412,48,0,4,490,9,47,0,True,3,1677,Tablet,276,11,1,Paid Ads,0
53,Other,Rural,197,28,15,4,75,17,359,0,False,10,1628,Tablet,1234,5,4,Organic Search,2
32,Female,Suburban,453,35,18,2,262,18,146,0,False,9,1402,Desktop,911,1,5,Email,0
69,Other,Rural,66,36,14,5,33,12,48,0,False,10,382,Tablet,1763,10,0,Organic Search,2
41,Other,Suburban,518,20,16,2,302,18,345,0,False,4,50,Mobile,1463,8,4,Email,0
65,Female,Urban,594,48,6,4,21,13,17,0,True,3,558,Mobile,3579,11,2,Paid Ads,0
69,Male,Rural,164,40,2,1,305,7,124,0,True,1,1532,Mobile,331,3,4,Email,0
35,Male,Urban,55,39,9,3,450,18,302,0,True,1,308,Tablet,985,12,2,Paid Ads,0
55,Male,Urban,424,34,8,5,296,15,253,0,True,10,160,Mobile,2929,9,3,Paid Ads,2
36,Female,Suburban,272,24,9,5,131,8,453,0,True,9,1363,Desktop,3461,1,0,Email,2
50,Female,Rural,448,15,11,3,450,4,478,0,False,5,1079,Tablet,3124,11,1,Email,0
70,Male,Suburban,158,24,17,5,330,8,341,0,False,10,1085,Desktop,1528,9,1,Paid Ads,2
19,Other,Urban,564,5,0,5,323,16,372,0,True,1,1965,Tablet,1463,7,4,Organic Search,0
45,Male,Urban,39,31,4,1,233,19,299,0,False,2,541,Desktop,1107,15,0,Social Media,0
65,Other,Urban,362,27,12,5,260,6,346,0,False,2,995,Tablet,142,10,0,Paid Ads,2
25,Female,Rural,77,15,8,2,470,17,344,0,True,3,184,Desktop,2183,0,4,Paid Ads,0
62,Male,Rural,441,26,20,5,35,4,467,0,True,5,219,Tablet,1386,11,5,Email,2
54,Other,Rural,353,16,9,4,383,5,260,0,False,6,1634,Desktop,3432,13,1,Paid Ads,2
39,Female,Rural,64,1,14,4,394,12,37,0,False,9,715,Desktop,1248,12,1,Paid Ads,2
48,Other,Suburban,157,29,9,4,176,11,276,0,True,1,538,Desktop,407,13,1,Social Media,2
31,Male,Rural,229,46,3,4,335,10,69,0,False,2,1303,Tablet,1715,8,4,Email,0
25,Male,Suburban,558,14,4,3,291,0,57,0,True,3,1425,Desktop,2563,7,1,Paid Ads,1
61,Other,Suburban,172,30,2,2,360,7,339,0,True,3,898,Mobile,1775,14,2,Social Media,0
64,Male,Rural,575,16,9,4,53,19,38,0,False,2,1049,Mobile,3459,7,4,Organic Search,2
56,Male,Suburban,197,6,14,1,362,9,189,0,False,3,1747,Desktop,510,6,0,Email,0
47,Other,Urban,467,6,20,1,467,0,444,0,False,10,1621,Mobile,1214,10,2,Email,0
53,Female,Suburban,21,46,15,5,31,16,447,0,False,3,1909,Mobile,183,2,1,Organic Search,2
54,Female,Rural,194,35,5,3,307,15,261,0,True,8,1786,Mobile,2358,8,3,Organic Search,1
56,Female,Rural,237,20,16,3,252,6,392,0,False,3,212,Desktop,1802,2,5,Organic Search,0
68,Other,Urban,587,34,12,1,73,0,426,0,True,10,1734,Desktop,2583,6,1,Organic Search,0
37,Other,Rural,395,14,15,5,339,0,84,0,False,6,17,Mobile,1051,2,0,Email,2
69,Female,Rural,344,4,17,1,326,19,480,0,False,8,928,Desktop,3268,7,3,Organic Search,0
43,Female,Urban,506,15,4,4,389,7,403,0,False,10,1419,Tablet,2410,1,5,Email,0
30,Other,Rural,412,33,3,3,44,17,283,0,False,6,1188,Desktop,2885,4,3,Paid Ads,1
55,Other,Urban,320,11,0,4,455,6,22,0,False,6,1281,Mobile,1917,11,0,Email,0
70,Other,Urban,571,8,18,2,235,10,377,0,True,9,1978,Desktop,3117,8,1,Organic Search,0
35,Female,Rural,103,48,11,1,138,8,93,0,False,1,1140,Mobile,1592,15,0,Email,0
21,Male,Rural,284,4,9,3,245,14,203,0,False,6,1377,Desktop,977,10,5,Email,0
48,Other,Suburban,436,13,17,2,492,15,448,0,False,8,1550,Tablet,1448,7,0,Paid Ads,0
66,Female,Rural,486,25,11,4,240,9,348,0,True,7,1086,Tablet,1579,2,4,Email,2
64,Male,Rural,218,42,10,2,401,11,468,0,True,8,1548,Desktop,2684,13,1,Email,0
66,Female,Rural,229,3,3,3,115,14,103,0,True,3,1860,Mobile,2876,2,1,Paid Ads,1
21,Male,Urban,141,1,7,2,109,17,381,0,True,2,923,Tablet,2091,15,2,Email,1
22,Male,Urban,264,8,20,5,27,3,435,0,False,4,549,Mobile,3392,0,5,Email,2
26,Female,Urban,382,29,4,3,286,10,319,0,True,2,494,Desktop,1267,9,2,Email,1
43,Male,Rural,381,7,9,5,422,18,152,0,True,8,1049,Tablet,3201,3,3,Organic Search,2
62,Male,Suburban,348,38,20,4,239,12,128,0,False,8,1784,Tablet,1916,11,2,Paid Ads,2
39,Female,Suburban,417,16,19,4,50,4,250,0,False,8,1217,Tablet,2724,11,4,Organic Search,2
38,Other,Rural,405,27,7,5,196,16,336,0,False,1,1725,Tablet,2413,0,3,Social Media,0
40,Male,Suburban,212,6,19,5,332,12,78,0,False,10,1572,Desktop,3293,11,4,Organic Search,2
18,Other,Urban,183,30,16,2,80,3,13,0,False,5,115,Desktop,686,6,4,Organic Search,0
65,Female,Urban,141,23,8,3,322,18,393,0,False,8,398,Mobile,1998,6,3,Email,0
53,Other,Rural,387,2,3,4,165,19,400,0,True,5,1927,Mobile,1492,5,4,Email,0
59,Female,Urban,297,48,2,5,97,0,291,0,False,4,1160,Tablet,3031,12,5,Paid Ads,0
19,Female,Suburban,445,15,12,3,471,5,123,0,False,3,1266,Desktop,2437,5,0,Social Media,0
20,Female,Suburban,571,26,5,4,71,9,461,0,False,5,353,Tablet,1159,1,1,Organic Search,0
44,Male,Rural,21,6,6,1,190,2,236,0,True,3,1483,Mobile,378,6,2,Social Media,0
43,Male,Suburban,482,32,12,1,151,1,466,0,True,1,198,Mobile,2482,3,0,Paid Ads,0
38,Male,Rural,320,23,12,3,116,12,295,0,False,6,1453,Desktop,1101,12,2,Email,0
30,Female,Rural,438,18,4,1,299,15,197,0,True,9,1376,Desktop,2084,9,3,Paid Ads,0
42,Female,Urban,256,47,5,5,383,5,167,0,True,10,1670,Mobile,1846,7,4,Organic Search,0
53,Female,Rural,260,14,5,3,214,14,477,0,False,1,1062,Desktop,3494,8,4,Paid Ads,1
39,Other,Rural,319,16,9,2,162,1,303,0,True,2,1344,Mobile,2651,7,3,Social Media,0
45,Other,Urban,184,41,8,4,484,13,388,0,False,5,1541,Tablet,2075,3,1,Email,2
66,Male,Suburban,261,17,7,3,275,3,220,0,False,4,1710,Mobile,2996,15,5,Email,1
34,Other,Urban,37,29,15,5,142,3,54,0,True,2,126,Desktop,2435,4,0,Social Media,2
63,Other,Rural,423,42,1,1,383,2,172,0,False,2,1011,Tablet,113,11,4,Email,0
18,Female,Urban,183,33,17,4,201,16,349,0,False,7,608,Mobile,2802,11,2,Email,2
44,Other,Suburban,351,50,12,3,485,8,193,0,True,5,754,Desktop,1554,14,1,Organic Search,0
28,Male,Rural,476,23,19,5,246,6,20,0,True,9,44,Desktop,3267,1,1,Email,2
33,Female,Suburban,488,46,13,5,478,9,321,0,True,2,1113,Tablet,440,2,1,Email,2
64,Female,Rural,501,36,20,3,460,11,141,0,True,7,149,Mobile,540,4,3,Paid Ads,0
46,Other,Suburban,545,30,0,1,441,10,54,0,True,6,721,Mobile,103,1,4,Organic Search,0
58,Male,Suburban,428,2,3,3,164,18,199,0,False,5,1443,Tablet,714,9,2,Organic Search,1
67,Female,Suburban,84,6,3,1,373,3,492,0,False,1,776,Mobile,595,12,4,Paid Ads,0
42,Other,Rural,591,33,11,3,465,17,328,0,True,9,496,Tablet,2977,6,5,Email,0
18,Male,Suburban,434,15,8,4,241,2,259,0,False,7,1243,Mobile,1215,9,2,Paid Ads,2
29,Other,Rural,303,24,10,2,34,16,450,0,True,7,1058,Mobile,1771,1,5,Paid Ads,0
60,Female,Rural,398,50,16,2,87,15,317,0,True,10,57,Mobile,95,1,1,Paid Ads,0
36,Female,Urban,420,13,8,5,270,8,288,0,False,1,1652,Tablet,3217,10,1,Social Media,2
31,Female,Rural,254,23,20,2,449,7,215,0,False,4,1885,Desktop,1520,0,4,Organic Search,0
60,Female,Rural,217,41,13,1,89,16,177,0,False,6,116,Tablet,2874,4,1,Organic Search,0
46,Female,Urban,389,23,11,2,200,0,232,0,False,9,1441,Tablet,1413,13,5,Paid Ads,0
48,Female,Suburban,563,21,10,1,306,15,338,0,True,5,1592,Mobile,1607,13,3,Organic Search,0
32,Male,Suburban,348,17,0,3,138,7,154,0,False,1,1609,Tablet,1208,5,3,Email,0
28,Female,Suburban,425,47,11,2,218,5,130,0,True,4,66,Desktop,647,1,4,Social Media,0
49,Male,Urban,323,22,2,1,113,1,404,0,True,8,774,Desktop,3193,12,2,Social Media,0
61,Male,Suburban,484,1,8,5,5,17,231,0,False,10,1614,Mobile,699,6,0,Organic Search,2
49,Female,Urban,511,16,15,3,259,13,450,0,False,4,1837,Mobile,1581,5,1,Organic Search,0
22,Male,Urban,53,42,1,4,171,9,197,0,False,7,491,Desktop,297,5,1,Organic Search,0
54,Male,Rural,47,49,11,3,32,12,350,0,False,8,237,Desktop,1320,6,4,Social Media,0
61,Other,Urban,258,45,18,2,54,11,289,0,False,8,1239,Desktop,522,9,2,Organic Search,0
28,Female,Urban,194,15,16,4,291,0,333,0,False,6,710,Desktop,3557,0,0,Organic Search,2
41,Male,Rural,542,35,8,4,293,11,438,0,False,10,310,Tablet,2564,0,3,Paid Ads,2
28,Female,Urban,258,20,19,4,367,12,305,0,False,5,354,Tablet,404,9,4,Social Media,2
33,Female,Suburban,550,24,10,5,442,6,371,0,True,2,1836,Mobile,1550,13,2,Organic Search,2
50,Male,Suburban,500,10,20,2,211,9,352,0,False,2,1826,Mobile,975,8,1,Email,0
33,Female,Urban,88,37,11,4,410,8,136,0,False,3,1844,Tablet,1491,4,1,Paid Ads,2
31,Other,Rural,377,5,4,3,205,12,122,0,True,6,1114,Tablet,451,0,3,Email,1
20,Other,Rural,198,14,1,1,54,17,361,0,False,8,294,Tablet,3234,13,0,Paid Ads,0
45,Male,Suburban,545,33,11,3,489,2,384,0,False,9,1923,Tablet,283,5,1,Organic Search,0
66,Other,Urban,64,23,1,2,17,10,88,0,True,10,1342,Desktop,2300,1,4,Paid Ads,0
34,Male,Rural,216,3,4,5,461,15,273,0,True,9,1565,Desktop,1581,4,1,Social Media,0
49,Female,Suburban,533,26,5,5,28,4,214,0,False,5,1542,Mobile,2160,12,4,Email,0
20,Other,Rural,161,40,10,3,454,11,145,0,False,3,1225,Desktop,2825,3,5,Email,0
42,Female,Rural,12,45,20,5,136,0,42,0,False,2,1314,Desktop,830,2,1,Social Media,2
46,Male,Suburban,597,21,5,5,327,5,200,0,True,10,734,Mobile,1871,12,3,Email,0
31,Male,Urban,125,18,12,2,395,5,468,0,False,10,1631,Mobile,222,8,0,Paid Ads,0
47,Male,Rural,169,18,7,3,297,15,260,0,False,10,279,Tablet,446,3,4,Email,1
39,Female,Suburban,425,32,1,4,458,8,77,0,True,7,641,Desktop,230,12,4,Social Media,0
36,Male,Urban,461,43,17,3,285,1,162,0,True,4,15,Tablet,2099,10,3,Paid Ads,0
63,Male,Suburban,30,34,19,4,453,14,57,0,False,9,992,Desktop,3463,2,5,Social Media,2
42,Male,Suburban,143,41,2,4,476,1,433,0,False,3,30,Tablet,2963,7,0,Email,0
30,Female,Rural,80,38,10,3,39,17,307,0,True,4,67,Mobile,3293,8,2,Email,0
26,Other,Urban,68,2,14,2,312,8,286,0,True,6,1084,Mobile,3447,8,3,Organic Search,0
41,Female,Urban,254,36,5,2,106,1,373,0,True,4,1155,Mobile,1433,10,2,Organic Search,1
69,Male,Rural,64,22,3,2,75,10,351,0,True,3,796,Mobile,1721,11,3,Email,1
48,Other,Urban,130,30,1,3,277,4,140,0,False,5,3,Tablet,2510,15,4,Email,0
51,Female,Suburban,524,29,11,3,359,2,449,0,True,4,1385,Tablet,1125,8,2,Email,0
