age,gender,location,time_on_site,pages_visited,num_purchases,customer_rating,product_id,category_id,price,discount,in_stock,delivery_time,user_id,device_type,session_duration,orders_completed,support_interactions,marketing_channel,target
23,Male,Urban,161,23,16,4,192,17,59,0,False,2,505,Desktop,1383,10,2,Organic Search,0
22,Female,Urban,153,20,17,3,278,10,346,0,False,8,1218,Mobile,1685,10,5,Social Media,0
22,Male,Urban,332,14,10,4,93,11,61,0,False,5,1925,Mobile,1201,12,4,Email,1
23,Male,Urban,381,19,13,1,445,13,233,0,True,9,38,Tablet,2751,1,5,Paid Ads,0
69,Male,Suburban,447,39,3,4,7,18,357,0,True,9,449,Desktop,1390,6,5,Social Media,0
25,Male,Urban,90,47,14,3,419,0,110,0,True,1,1465,Tablet,2694,8,0,Organic Search,0
18,Other,Rural,49,33,0,5,231,9,20,0,False,10,1157,Mobile,2902,6,3,Email,0
20,Other,Suburban,334,2,12,2,201,19,398,0,False,9,1195,Tablet,1816,3,4,Email,0
36,Male,Suburban,268,6,7,3,395,12,430,0,True,6,1510,Tablet,1671,15,1,Social Media,0
53,Other,Suburban,27,17,14,4,228,19,221,0,True,8,1707,Tablet,1742,12,1,Social Media,0
44,Other,Urban,432,14,16,5,245,0,74,0,False,5,990,Desktop,1865,13,2,Paid Ads,1
62,Male,Suburban,536,41,6,3,101,15,319,0,False,3,167,Desktop,615,11,4,Organic Search,0
66,Male,Rural,510,41,3,1,96,5,486,0,True,2,550,Tablet,2311,12,3,Organic Search,0
27,Female,Rural,487,39,8,4,73,15,98,0,False,1,617,Tablet,656,5,5,Paid Ads,1
30,Female,Rural,448,13,19,5,88,4,422,0,False,3,1882,Mobile,304,3,5,Paid Ads,1
27,Male,Urban,25,24,20,4,425,1,332,0,True,3,248,Desktop,2045,5,4,Paid Ads,0
45,Female,Urban,522,7,13,3,330,6,175,0,True,3,1618,Desktop,2895,2,4,Email,0
65,Male,Urban,519,28,4,3,329,14,338,0,False,1,1218,Desktop,1153,6,3,Organic Search,0
25,Female,Urban,149,16,2,1,261,17,222,0,True,2,684,Tablet,2290,0,2,Social Media,0
36,Other,Suburban,226,48,1,1,337,2,379,0,True,3,1267,Tablet,263,5,3,Social Media,0
63,Female,Suburban,61,29,11,1,25,7,423,0,False,6,1795,Tablet,179,1,0,Organic Search,0
57,Other,Suburban,92,15,7,3,421,9,480,0,True,3,848,Mobile,2463,10,3,Social Media,0
54,Male,Urban,587,7,16,3,280,18,199,0,True,3,1025,Desktop,2204,8,4,Paid Ads,0
44,Male,Urban,379,6,13,2,313,12,390,0,True,2,1118,Desktop,3341,14,5,Paid Ads,0
59,Other,Urban,102,11,4,1,480,10,227,0,True,8,429,Desktop,810,5,4,Paid Ads,0
36,Other,Suburban,239,38,20,5,182,14,18,0,False,8,1744,Tablet,632,7,4,Email,0
34,Other,Suburban,457,48,2,4,298,14,178,0,True,10,1585,Mobile,2484,6,3,Email,0
20,Female,Rural,154,20,3,5,82,16,465,0,True,5,472,Tablet,1448,8,5,Organic Search,0
70,Male,Rural,531,2,6,5,310,7,408,0,True,5,453,Mobile,2646,6,0,Paid Ads,1
27,Other,Urban,314,17,15,3,441,3,122,0,False,6,1529,Mobile,182,13,5,Email,0
27,Other,Suburban,516,14,13,3,455,1,340,0,False,1,184,Mobile,2907,12,0,Social Media,0
62,Male,Suburban,311,25,4,2,348,18,65,0,False,4,639,Tablet,601,4,3,Paid Ads,0
27,Other,Rural,502,28,15,2,208,16,364,0,True,7,1413,Tablet,2103,10,5,Email,0
52,Female,Rural,337,14,14,4,199,11,314,0,True,9,1220,Desktop,3442,1,1,Organic Search,1
37,Male,Urban,573,26,19,5,445,0,479,0,True,10,1104,Tablet,662,11,4,Organic Search,1
49,Male,Suburban,303,32,12,1,255,4,417,0,True,3,1704,Mobile,3010,7,1,Social Media,0
52,Female,Urban,312,43,17,3,273,4,279,0,False,2,1564,Tablet,2476,5,1,Paid Ads,0
26,Male,Urban,308,10,10,4,432,9,333,0,False,5,227,Mobile,2016,4,0,Social Media,1
57,Male,Rural,450,6,0,1,314,15,199,0,False,6,176,Mobile,3140,14,4,Email,0
58,Other,Urban,542,10,20,5,416,17,138,0,False,7,570,Mobile,2786,13,2,Email,1
61,Female,Rural,387,43,3,3,494,16,500,0,False,8,820,Tablet,2904,7,2,Email,0
32,Other,Suburban,376,34,6,4,249,6,356,0,True,9,1015,Tablet,2358,0,1,Paid Ads,1
24,Other,Urban,311,46,0,4,177,0,142,0,False,6,1468,Mobile,3589,15,1,Email,0
64,Female,Suburban,228,30,2,3,277,16,190,0,False,8,1543,Mobile,3425,1,1,Organic Search,0
63,Other,Suburban,582,30,11,4,410,5,319,0,False,7,1831,Desktop,207,9,4,Organic Search,1
66,Other,Rural,432,12,19,3,487,0,213,0,True,9,251,Desktop,2338,8,0,Email,0
52,Male,Rural,471,50,4,4,224,15,294,0,False,7,451,Desktop,1332,1,1,Social Media,0
55,Other,Rural,273,37,0,4,469,19,467,0,True,6,771,Desktop,1406,5,4,Organic Search,0
57,Male,Rural,324,25,7,2,384,18,44,0,False,6,1527,Mobile,802,9,3,Email,0
49,Other,Rural,68,29,1,1,102,19,422,0,False,6,1629,Tablet,1576,12,4,Paid Ads,0
24,Female,Suburban,532,5,12,5,112,9,415,0,True,1,616,Desktop,1534,3,0,Social Media,1
68,Male,Rural,329,27,15,3,57,0,128,0,True,1,1413,Mobile,2377,8,3,Organic Search,0
62,Other,Urban,514,28,4,5,90,17,78,0,False,1,1582,Mobile,3064,15,5,Email,0
38,Other,Urban,278,8,5,3,301,13,18,0,True,1,417,Tablet,1428,11,5,Social Media,0
36,Other,Urban,426,50,11,2,155,1,401,0,False,3,1905,Desktop,2629,12,0,Paid Ads,0
66,Other,Urban,89,36,0,3,398,6,364,0,False,8,1317,Tablet,2876,4,2,Organic Search,0
56,Other,Urban,163,48,9,4,102,7,412,0,False,3,529,Desktop,3596,7,3,Email,0
62,Female,Suburban,170,11,10,1,495,14,159,0,False,5,1668,Tablet,1060,13,0,Email,0
57,Other,Rural,515,6,10,1,59,9,401,0,True,9,1903,Tablet,1477,0,0,Organic Search,0
59,Female,Rural,184,32,9,2,135,8,274,0,False,8,885,Desktop,834,2,4,Email,0
48,Other,Urban,285,23,19,2,41,12,75,0,True,1,749,Desktop,2307,10,3,Email,0
57,Female,Suburban,125,23,6,4,498,16,184,0,False,2,1916,Tablet,491,4,4,Paid Ads,0
20,Female,Urban,231,32,15,5,123,8,26,0,False,9,1234,Tablet,740,3,1,Social Media,0
52,Female,Urban,408,10,2,1,40,12,235,0,True,2,996,Mobile,1536,13,0,Organic Search,0
30,Other,Suburban,544,29,9,1,79,0,303,0,True,4,1662,Tablet,2739,12,0,Organic Search,0
46,Male,Rural,579,19,6,1,422,13,41,0,True,5,131,Tablet,2712,6,0,Social Media,0
27,Other,Urban,519,31,0,3,71,1,302,0,True,7,996,Desktop,345,0,0,Email,0
19,Other,Urban,134,27,15,1,132,6,161,0,False,4,278,Tablet,2891,1,2,Organic Search,0
69,Male,Rural,19,40,8,5,330,0,406,0,True,8,1031,Tablet,751,7,0,Social Media,0
36,Male,Rural,487,38,20,5,236,16,157,0,True,8,1588,Desktop,3098,1,1,Social Media,1
38,Male,Suburban,546,42,1,5,408,19,155,0,False,1,1823,Tablet,914,15,3,Paid Ads,0
45,Male,Suburban,559,49,20,3,449,5,337,0,False,8,368,Tablet,2246,8,0,Organic Search,0
19,Male,Suburban,149,34,7,3,307,3,452,0,True,7,1971,Mobile,2532,9,0,Organic Search,0
32,Female,Suburban,179,30,0,3,114,8,62,0,True,1,1623,Mobile,1540,14,2,Organic Search,0
26,Female,Rural,40,16,10,1,465,8,485,0,True,7,345,Tablet,3245,11,1,Organic Search,0
43,Male,Rural,369,42,12,4,60,11,418,0,False,9,1328,Mobile,2053,3,2,Social Media,1
47,Other,Rural,81,38,17,1,374,4,437,0,False,5,647,Mobile,2962,5,2,Email,0
34,Other,Suburban,401,43,17,3,368,5,380,0,False,9,413,Tablet,2951,9,2,Social Media,0
45,Male,Suburban,259,41,18,2,436,9,319,0,False,9,1347,Tablet,2999,5,1,Social Media,0
46,Other,Rural,576,6,9,5,38,18,31,0,False,7,1803,Tablet,1820,11,1,Social Media,1
54,Female,Urban,257,35,0,5,80,17,105,0,True,8,727,Mobile,1792,9,0,Paid Ads,0
24,Female,Urban,239,24,6,4,10,11,10,0,False,8,739,Mobile,1244,5,3,Organic Search,0
62,Female,Urban,158,50,3,4,154,15,164,0,False,2,1527,Mobile,2638,6,1,Social Media,0
50,Male,Suburban,206,40,8,3,10,3,308,0,False,8,1134,Desktop,870,2,5,Email,0
69,Male,Urban,54,8,18,2,321,16,470,0,False,10,540,Tablet,3216,6,1,Organic Search,0
31,Female,Rural,588,30,18,1,125,17,210,0,False,5,1260,Mobile,1309,14,2,Organic Search,0
37,Female,Rural,279,40,4,1,131,0,496,0,False,6,1372,Mobile,2132,0,0,Social Media,0
44,Female,Rural,596,16,9,1,450,10,286,0,False,7,1607,Mobile,3590,11,0,Email,0
64,Female,Urban,47,1,18,3,361,19,120,0,True,6,1868,Mobile,2005,0,2,Email,0
21,Male,Rural,330,25,15,4,433,13,244,0,True,8,350,Tablet,3163,0,0,Social Media,1
20,Female,Suburban,36,46,6,2,197,8,121,0,False,9,1404,Desktop,2817,3,5,Email,0
24,Male,Rural,283,24,13,2,464,13,260,0,True,4,1700,Mobile,2256,0,3,Paid Ads,0
49,Female,Urban,233,2,6,2,181,8,100,0,True,9,1242,Desktop,2541,13,1,Organic Search,0
49,Male,Urban,159,32,9,1,480,16,39,0,False,4,1058,Mobile,1118,3,4,Organic Search,0
51,Female,Urban,578,39,15,5,426,18,138,0,True,6,1771,Desktop,1764,15,1,Social Media,1
42,Female,Suburban,272,12,10,1,441,19,99,0,True,6,1115,Tablet,3591,3,0,Social Media,0
62,Other,Urban,52,46,10,2,27,4,38,0,False,5,188,Tablet,1510,10,1,Social Media,0
22,Male,Rural,194,22,11,1,27,10,317,0,False,9,475,Desktop,3197,10,4,Email,0
52,Other,Urban,320,2,0,5,496,10,239,0,True,3,617,Mobile,2081,13,0,Email,0
63,Male,Suburban,244,31,3,3,397,3,34,0,False,1,51,Mobile,967,9,0,Email,0
44,Female,Rural,205,33,15,3,478,16,310,0,True,4,579,Mobile,1086,13,0,Social Media,0
49,Male,Rural,480,19,2,5,156,3,75,0,True,3,160,Desktop,2329,5,3,Social Media,0
61,Other,Rural,320,30,19,3,70,14,205,0,False,1,1386,Desktop,1627,5,5,Email,0
24,Other,Suburban,516,22,4,3,50,5,234,0,False,5,1547,Tablet,167,10,1,Paid Ads,0
32,Female,Urban,252,34,6,3,249,6,193,0,True,6,525,Tablet,350,14,2,Paid Ads,0
54,Other,Suburban,118,31,4,1,58,3,102,0,True,2,1323,Desktop,1029,10,1,Email,0
20,Female,Urban,476,41,2,4,372,6,93,0,False,9,1011,Desktop,3558,6,3,Organic Search,0
48,Other,Rural,219,14,9,4,334,15,221,0,False,2,498,Desktop,131,2,1,Social Media,0
27,Male,Urban,462,2,13,1,373,18,331,0,False,4,563,Mobile,1401,5,2,Social Media,0
30,Male,Rural,589,23,12,2,168,5,78,0,True,9,103,Desktop,713,0,5,Social Media,0
38,Male,Rural,83,29,1,4,205,12,405,0,True,10,1665,Tablet,3429,10,5,Social Media,0
23,Other,Rural,517,17,3,3,215,15,403,0,False,10,226,Tablet,2302,2,1,Paid Ads,0
59,Male,Urban,150,7,8,2,472,13,440,0,True,5,443,Desktop,787,1,4,Email,0
31,Other,Rural,131,13,17,2,176,1,444,0,False,7,332,Mobile,2848,5,2,Email,0
61,Male,Rural,503,33,4,4,472,5,255,0,True,3,1493,Tablet,1312,1,2,Paid Ads,0
49,Male,Rural,404,33,8,1,402,5,85,0,False,10,889,Mobile,2528,2,4,Social Media,0
52,Male,Urban,360,41,2,2,280,3,496,0,False,8,900,Mobile,1450,1,0,Organic Search,0
51,Male,Suburban,352,48,6,5,80,8,73,0,True,7,138,Tablet,539,14,0,Social Media,1
46,Female,Suburban,583,29,18,1,353,13,178,0,False,1,1744,Mobile,1472,1,4,Organic Search,0
65,Male,Urban,39,7,5,4,21,0,402,0,False,10,895,Tablet,3096,3,0,Social Media,0
66,Male,Rural,105,49,3,5,4,18,482,0,True,1,1980,Mobile,1012,3,3,Email,0
68,Male,Rural,475,13,19,1,230,16,482,0,True,4,987,Tablet,3581,4,3,Email,0
62,Female,Urban,241,26,18,1,364,2,50,0,True,5,824,Desktop,2896,3,2,Organic Search,0
31,Male,Suburban,313,28,4,4,72,18,247,0,False,10,668,Tablet,2258,1,3,Email,0
44,Male,Suburban,16,31,20,2,428,12,454,0,True,8,1700,Mobile,1742,14,2,Email,0
18,Female,Urban,378,15,7,5,352,7,437,0,True,3,602,Mobile,644,13,5,Organic Search,1
21,Male,Rural,357,20,18,3,444,16,387,0,True,3,522,Tablet,3282,11,2,Email,0
49,Male,Suburban,562,40,2,4,204,11,456,0,True,1,621,Desktop,1532,15,2,Organic Search,0
41,Other,Urban,120,20,4,2,233,19,16,0,True,8,1454,Desktop,2710,14,4,Paid Ads,0
37,Male,Suburban,391,14,19,3,224,19,392,0,False,1,26,Desktop,3446,9,5,Organic Search,0
50,Other,Urban,263,26,11,2,257,7,61,0,False,7,1170,Mobile,469,9,3,Email,0
23,Male,Urban,502,39,5,3,161,15,449,0,True,4,161,Desktop,886,9,0,Paid Ads,0
45,Other,Rural,386,39,5,2,248,4,62,0,True,6,538,Tablet,1043,1,5,Organic Search,0
33,Male,Suburban,333,7,6,3,130,5,125,0,True,3,725,Tablet,3011,15,4,Paid Ads,0
40,Male,Suburban,432,44,4,2,96,6,463,0,False,10,1082,Mobile,1452,6,1,Organic Search,0
48,Female,Urban,390,29,6,3,429,5,232,0,False,4,557,Tablet,2792,5,4,Organic Search,0
28,Female,Suburban,103,48,12,5,83,2,370,0,True,1,1141,Desktop,535,1,1,Organic Search,0
61,Other,Rural,92,21,6,1,487,17,399,0,True,8,1661,Mobile,2344,9,2,Organic Search,0
29,Other,Rural,391,10,2,5,374,10,184,0,True,10,62,Tablet,1338,11,1,Organic Search,0
38,Female,Rural,277,21,11,3,298,1,397,0,False,7,1049,Mobile,3516,15,0,Email,0
60,Other,Suburban,593,48,7,1,478,4,105,0,True,1,1017,Mobile,1090,5,1,Organic Search,0
31,Female,Rural,206,7,1,3,185,17,295,0,True,8,282,Desktop,1792,13,2,Email,0
45,Male,Rural,420,6,2,3,145,5,36,0,False,3,1080,Tablet,2123,8,2,Organic Search,0
32,Other,Suburban,272,47,17,1,270,18,206,0,True,6,1351,Mobile,1727,11,4,Email,0
29,Male,Urban,114,12,3,3,108,8,94,0,False,3,698,Mobile,2688,15,1,Organic Search,0
26,Other,Suburban,141,34,15,2,14,14,445,0,True,4,1752,Tablet,1953,10,1,Email,0
29,Female,Rural,319,33,5,1,138,5,167,0,False,7,1709,Mobile,65,8,3,Social Media,0
55,Other,Rural,381,47,17,3,268,4,162,0,False,10,1002,Desktop,1450,5,5,Email,0
38,Other,Suburban,57,49,9,5,91,3,194,0,False,10,602,Tablet,2413,4,3,Paid Ads,0
36,Female,Suburban,195,6,12,4,412,10,370,0,True,7,492,Tablet,3247,12,0,Organic Search,0
21,Other,Suburban,189,38,10,2,469,8,435,0,False,2,851,Mobile,3453,9,2,Organic Search,0
22,Female,Rural,34,4,5,1,482,0,111,0,False,9,498,Desktop,1734,10,4,Paid Ads,0
46,Other,Urban,135,12,4,5,450,15,170,0,True,3,1215,Desktop,3190,3,3,Organic Search,0
19,Male,Suburban,524,18,0,3,143,2,303,0,True,10,452,Mobile,1276,0,0,Social Media,0
65,Male,Urban,62,36,2,4,261,4,286,0,False,5,391,Desktop,3446,3,2,Social Media,0
34,Female,Suburban,126,36,9,3,408,3,348,0,True,5,484,Mobile,2389,5,1,Email,0
58,Male,Rural,101,40,18,1,44,5,480,0,False,7,856,Tablet,345,7,1,Social Media,0
35,Male,Suburban,79,47,15,3,342,18,369,0,False,8,153,Desktop,196,5,2,Social Media,0
56,Other,Urban,540,39,11,4,123,17,141,0,False,3,1847,Mobile,1612,3,4,Paid Ads,1
69,Female,Rural,310,27,10,2,232,5,144,0,True,5,1644,Mobile,3018,8,4,Social Media,0
32,Male,Suburban,573,35,3,1,47,11,254,0,True,6,1319,Desktop,1415,9,2,Social Media,0
60,Male,Urban,337,14,11,3,466,2,349,0,False,4,1091,Tablet,1926,7,3,Email,0
42,Other,Suburban,386,28,0,2,207,6,50,0,False,4,1737,Mobile,1949,13,4,Organic Search,0
23,Male,Urban,206,27,0,5,241,11,414,0,False,5,1945,Tablet,164,0,2,Email,0
23,Male,Suburban,128,41,20,3,480,13,46,0,False,2,1396,Desktop,3332,9,2,Email,0
30,Female,Suburban,161,18,13,2,479,1,68,0,False,9,1947,Mobile,3020,2,0,Organic Search,0
38,Male,Rural,250,22,13,5,477,7,52,0,False,1,1426,Desktop,2666,13,4,Social Media,0
35,Male,Suburban,182,12,12,5,1,8,95,0,True,2,485,Tablet,412,4,1,Email,0
70,Male,Suburban,573,18,13,4,271,11,90,0,True,9,463,Mobile,3106,12,2,Paid Ads,1
18,Male,Suburban,38,26,6,4,43,12,299,0,True,1,1167,Desktop,648,8,1,Social Media,0
40,Other,Urban,468,8,2,4,170,10,478,0,False,6,1628,Desktop,1898,0,2,Organic Search,0
20,Female,Urban,192,11,13,3,305,19,377,0,True,3,1019,Mobile,1323,14,4,Email,0
48,Female,Suburban,455,20,13,2,8,9,475,0,True,2,1000,Tablet,421,9,4,Organic Search,0
40,Other,Suburban,49,30,6,5,290,3,231,0,False,10,746,Desktop,1290,1,1,Social Media,0
21,Male,Suburban,214,44,20,4,369,19,27,0,True,9,504,Tablet,578,14,4,Email,0
51,Other,Suburban,82,48,14,4,68,8,460,0,True,2,477,Tablet,1685,2,1,Organic Search,0
32,Female,Suburban,545,12,0,4,410,9,203,0,True,3,1824,Desktop,3561,5,3,Email,0
38,Other,Suburban,76,15,9,4,324,12,253,0,True,1,1956,Tablet,3597,3,5,Social Media,0
69,Female,Suburban,130,8,10,1,272,9,105,0,False,6,734,Desktop,406,5,3,Paid Ads,0
31,Other,Urban,106,37,20,3,93,17,35,0,True,10,328,Tablet,1822,15,4,Email,0
53,Male,Urban,524,10,0,1,232,19,492,0,True,8,1041,Tablet,2131,10,3,Email,0
69,Male,Rural,215,14,20,1,6,2,132,0,True,3,1581,Desktop,2980,0,0,Email,0
40,Other,Suburban,541,17,9,2,379,2,213,0,True,5,148,Tablet,2667,13,4,Social Media,0
53,Female,Rural,76,32,10,3,290,9,240,0,True,4,1056,Mobile,1547,6,3,Organic Search,0
49,Male,Rural,591,36,17,3,10,14,444,0,True,8,1000,Mobile,3510,8,4,Social Media,0
49,Female,Urban,328,18,3,4,322,4,182,0,True,5,564,Mobile,3439,10,1,Paid Ads,0
22,Male,Rural,478,47,13,5,192,11,231,0,False,4,1597,Tablet,1884,10,3,Email,1
59,Male,Rural,553,50,11,2,126,4,433,0,True,5,939,Desktop,2736,10,3,Email,0
59,Female,Rural,195,38,4,2,93,4,15,0,False,3,1698,Mobile,1930,5,1,Email,0
36,Male,Suburban,14,21,12,5,479,1,244,0,False,6,1029,Desktop,3409,3,5,Organic Search,0
70,Female,Rural,423,30,9,2,443,9,381,0,True,8,611,Tablet,2408,9,1,Email,0
38,Male,Urban,148,1,16,1,154,7,208,0,True,6,1344,Mobile,3027,11,1,Paid Ads,0
22,Female,Suburban,15,8,19,2,97,10,460,0,False,6,1433,Desktop,139,8,4,Email,0
53,Male,Urban,532,21,7,2,11,17,276,0,False,3,57,Desktop,1150,13,5,Paid Ads,0
18,Male,Urban,426,21,18,1,469,0,375,0,False,10,872,Tablet,1935,12,2,Social Media,0
20,Female,Urban,453,18,9,5,61,13,73,0,False,10,127,Tablet,296,13,0,Organic Search,1
37,Female,Rural,269,8,19,4,187,5,345,0,True,7,900,Tablet,1135,4,2,Organic Search,0
70,Female,Urban,245,45,14,1,112,5,353,0,True,8,146,Tablet,2901,7,2,Organic Search,0
33,Other,Rural,456,2,13,1,179,19,352,0,True,6,1316,Desktop,1204,5,4,Social Media,0
55,Other,Rural,384,24,16,4,20,11,391,0,True,4,73,Tablet,945,4,3,Social Media,1
27,Male,Suburban,559,14,13,3,477,1,195,0,False,6,478,Desktop,1119,8,0,Social Media,0
47,Male,Urban,522,1,3,3,376,0,452,0,True,6,1856,Mobile,1237,15,1,Organic Search,0
62,Female,Rural,367,24,1,1,368,11,386,0,True,10,359,Mobile,427,2,0,Social Media,0
64,Other,Suburban,404,7,11,1,447,10,114,0,False,10,1598,Mobile,2260,0,4,Organic Search,0
60,Female,Rural,245,10,1,3,26,16,272,0,True,4,733,Desktop,2998,6,5,Organic Search,0
39,Other,Rural,262,50,5,1,32,1,80,0,False,5,1624,Mobile,3208,14,4,Email,0
46,Other,Rural,473,14,16,3,476,8,428,0,True,9,858,Desktop,1890,14,1,Paid Ads,0
51,Female,Rural,110,12,0,3,344,3,475,0,False,2,607,Mobile,948,12,0,Email,0
47,Other,Urban,171,46,9,1,88,1,163,0,True,10,1752,Tablet,2359,8,0,Social Media,0
58,Male,Suburban,307,45,11,4,437,15,28,0,False,1,1975,Mobile,1006,9,5,Social Media,1
59,Female,Urban,563,17,10,3,28,15,174,0,True,5,309,Mobile,367,8,3,Email,0
49,Other,Rural,14,18,13,1,487,8,471,0,False,2,1243,Tablet,704,7,1,Paid Ads,0
37,Female,Rural,504,29,18,4,301,6,493,0,False,3,1043,Desktop,2466,11,4,Email,1
66,Female,Urban,149,15,15,5,233,1,355,0,False,4,1172,Mobile,1262,4,0,Email,0
62,Other,Suburban,231,23,17,5,40,19,208,0,False,6,1315,Tablet,2214,12,4,Social Media,0
62,Other,Rural,561,40,8,3,207,13,149,0,True,8,231,Mobile,1538,12,2,Email,0
23,Female,Rural,124,44,2,2,338,18,275,0,True,10,1695,Tablet,3047,3,3,Social Media,0
40,Female,Rural,403,7,12,2,197,15,59,0,True,3,283,Desktop,833,6,0,Organic Search,0
30,Female,Suburban,506,5,0,2,281,0,67,0,False,10,99,Desktop,3072,11,4,Social Media,0
70,Male,Suburban,95,39,16,5,499,9,176,0,True,1,129,Desktop,2670,2,1,Social Media,0
43,Male,Suburban,149,15,9,3,497,5,381,0,True,7,381,Desktop,1197,7,0,Social Media,0
54,Female,Rural,271,43,2,5,222,10,138,0,True,6,586,Mobile,2072,9,1,Organic Search,0
34,Other,Urban,304,11,17,3,175,0,418,0,True,4,490,Tablet,1743,10,0,Paid Ads,0
31,Male,Rural,595,49,5,3,404,17,148,0,True,4,25,Desktop,1872,15,0,Social Media,0
18,Female,Urban,255,31,15,2,197,3,281,0,True,8,1880,Desktop,690,14,2,Paid Ads,0
60,Male,Rural,355,26,16,2,112,17,207,0,False,6,1871,Mobile,2906,9,3,Paid Ads,0
49,Other,Suburban,53,8,0,5,473,7,330,0,True,1,1057,Tablet,3464,4,4,Paid Ads,0
49,Male,Urban,95,41,1,5,356,18,351,0,False,9,1683,Desktop,3248,1,3,Email,0
18,Other,Suburban,457,50,3,1,241,18,240,0,False,9,79,Mobile,1475,7,4,Organic Search,0
67,Male,Rural,561,47,2,1,209,15,161,0,False,3,77,Desktop,2392,12,0,Email,0
45,Female,Suburban,119,48,2,2,485,3,96,0,False,8,1207,Tablet,1751,3,5,Paid Ads,0
20,Male,Rural,408,20,4,4,96,4,499,0,False,4,1478,Mobile,690,5,2,Organic Search,0
26,Female,Urban,542,27,7,1,86,15,497,0,False,3,267,Tablet,1571,15,5,Social Media,0
35,Female,Suburban,323,30,7,3,211,10,322,0,True,4,507,Tablet,2725,9,2,Organic Search,0
38,Other,Rural,408,37,11,3,367,10,103,0,True,1,1922,Tablet,3481,10,0,Email,0
65,Female,Suburban,205,17,11,4,282,17,483,0,True,1,326,Desktop,1484,0,1,Paid Ads,0
68,Male,Suburban,373,33,16,5,356,4,269,0,False,3,775,Tablet,414,12,2,Paid Ads,1
28,Female,Rural,274,29,5,5,476,6,74,0,True,10,339,Tablet,1209,1,3,Organic Search,0
26,Other,Rural,437,26,8,5,116,19,252,0,True,10,1379,Desktop,947,3,3,Social Media,1
60,Male,Rural,52,22,4,4,21,11,183,0,False,1,158,Desktop,2478,2,3,Paid Ads,0
24,Female,Urban,142,17,1,2,52,10,219,0,False,1,1436,Tablet,3398,10,3,Organic Search,0
46,Other,Urban,531,3,5,4,331,9,161,0,True,6,1488,Desktop,340,1,5,Paid Ads,0
31,Other,Rural,481,18,12,1,290,18,436,0,True,4,714,Desktop,3512,11,3,Email,0
63,Other,Rural,112,6,19,2,225,4,109,0,True,2,1903,Desktop,3346,15,1,Email,0
49,Female,Rural,339,28,0,4,161,4,158,0,True,9,1458,Tablet,3515,13,4,Paid Ads,0
32,Male,Rural,446,4,4,4,358,9,13,0,True,7,1998,Desktop,525,11,3,Paid Ads,0
31,Other,Urban,478,19,2,5,350,12,188,0,True,2,1382,Tablet,2960,2,5,Social Media,0
64,Other,Suburban,465,24,15,5,328,12,244,0,False,4,1694,Tablet,1643,15,3,Email,1
36,Male,Suburban,15,28,2,1,423,19,84,0,False,9,319,Desktop,3017,14,3,Paid Ads,0
59,Other,Urban,290,26,6,2,368,18,34,0,True,3,1949,Mobile,74,13,1,Social Media,0
58,Other,Rural,266,15,7,3,492,9,96,0,False,3,326,Tablet,2176,4,0,Paid Ads,0
66,Male,Suburban,48,50,5,2,11,6,223,0,True,3,608,Mobile,3062,2,2,Social Media,0
23,Male,Suburban,13,46,6,3,43,5,47,0,False,7,898,Desktop,1961,4,1,Social Media,0
58,Female,Rural,51,17,4,3,98,1,493,0,False,4,1082,Desktop,670,5,0,Email,0
22,Other,Suburban,313,46,20,1,488,13,325,0,False,4,93,Mobile,478,9,4,Organic Search,0
47,Female,Suburban,588,34,11,5,236,4,27,0,False,9,562,Desktop,3376,11,3,Paid Ads,1
41,Female,Urban,447,36,15,1,37,7,392,0,False,7,682,Tablet,815,9,0,Paid Ads,0
67,Male,Rural,153,26,17,2,170,1,434,0,True,7,321,Desktop,1906,13,3,Paid Ads,0
19,Female,Urban,370,13,20,2,158,7,439,0,True,3,361,Desktop,3581,7,4,Paid Ads,0
26,Male,Urban,17,15,1,5,11,19,300,0,False,4,1591,Desktop,2132,14,1,Email,0
42,Male,Suburban,496,16,2,2,300,10,263,0,False,8,1298,Tablet,2508,1,5,Organic Search,0
18,Female,Urban,29,10,9,5,229,1,261,0,False,9,3,Desktop,1331,1,1,Email,0
45,Other,Rural,563,18,1,2,348,10,15,0,True,5,1997,Desktop,2815,0,0,Email,0
68,Male,Suburban,337,12,12,5,217,5,296,0,False,4,1759,Tablet,2748,7,5,Paid Ads,1
63,Male,Suburban,172,34,7,1,6,5,459,0,False,4,1709,Desktop,807,14,4,Social Media,0
18,Other,Suburban,542,22,7,5,410,0,223,0,True,8,601,Mobile,180,4,4,Organic Search,1
43,Female,Urban,143,24,10,1,84,11,442,0,True,6,634,Mobile,1603,14,0,Organic Search,0
55,Female,Rural,250,30,4,3,441,0,134,0,True,5,1436,Desktop,2189,1,4,Organic Search,0
39,Male,Suburban,408,32,14,5,251,14,80,0,True,10,1791,Desktop,3409,15,4,Email,1
61,Other,Urban,68,33,19,5,443,11,95,0,False,9,565,Tablet,2391,3,0,Social Media,0
52,Male,Rural,333,49,8,3,440,7,153,0,False,9,550,Desktop,3189,15,4,Organic Search,0
69,Male,Rural,576,34,18,4,451,6,106,0,False,7,535,Mobile,2832,0,1,Social Media,1
36,Female,Rural,385,30,1,5,166,17,433,0,True,6,277,Mobile,452,5,0,Paid Ads,0
50,Female,Rural,446,12,13,5,266,6,372,0,True,7,1886,Tablet,712,13,0,Organic Search,1
