age,gender,location,time_on_site,pages_visited,num_purchases,customer_rating,product_id,category_id,price,discount,in_stock,delivery_time,user_id,device_type,session_duration,orders_completed,support_interactions,marketing_channel,target,bid_amount,product_value
28,Other,Urban,560,14,8,3,192,8,388,0,True,6,940,Desktop,2168,14,3,Email,0,90.46163840502723,388
36,Other,Rural,216,8,9,2,54,1,484,0,True,1,1305,Desktop,2367,12,5,Organic Search,0,43.85609935850741,484
24,Female,Urban,204,49,4,5,228,16,349,0,False,7,1946,Tablet,278,11,2,Organic Search,0,51.436166253832006,349
65,Female,Suburban,49,35,15,3,313,11,274,0,False,6,380,Tablet,3366,5,3,Paid Ads,0,47.77399638884519,274
68,Male,Urban,420,19,7,2,485,14,462,0,True,5,1411,Mobile,702,13,2,Paid Ads,1,43.526790032540326,462
60,Male,Rural,179,38,16,3,491,12,195,0,True,6,1628,Desktop,2481,5,2,Social Media,1,22.994189880461377,195
60,Male,Suburban,573,46,8,2,384,13,423,0,True,2,456,Desktop,2102,9,0,Paid Ads,1,56.236158407767874,423
33,Other,Urban,251,28,19,3,381,16,426,0,False,3,1004,Desktop,115,13,3,Organic Search,1,49.29224220435074,426
54,Female,Rural,532,26,3,1,75,17,137,0,True,6,1636,Desktop,3344,6,4,Email,0,89.15071617591974,137
33,Female,Urban,376,33,0,1,464,1,202,0,False,3,1169,Tablet,374,5,2,Email,0,82.8747461477761,202
29,Other,Urban,529,17,19,1,453,9,186,0,False,2,653,Tablet,2891,5,5,Social Media,0,58.983080784244805,186
50,Female,Rural,522,38,9,4,190,18,479,0,True,5,1502,Mobile,2952,6,2,Social Media,1,93.05745120173519,479
56,Male,Suburban,534,17,19,2,149,17,447,0,False,5,1809,Desktop,1215,9,4,Organic Search,0,38.45923322240296,447
52,Male,Urban,366,28,14,5,269,5,277,0,True,3,1031,Desktop,2516,14,0,Social Media,0,91.75111522870205,277
44,Female,Rural,175,6,17,5,298,5,482,0,False,7,1124,Mobile,1506,7,5,Social Media,0,61.202690748904296,482
38,Female,Urban,330,30,4,4,106,5,442,0,False,9,72,Desktop,327,8,3,Paid Ads,0,69.02341358176496,442
59,Other,Rural,129,8,9,1,489,17,441,0,False,8,1859,Mobile,2895,2,5,Email,0,68.05931951188771,441
31,Male,Urban,303,30,19,2,269,1,249,0,True,6,845,Mobile,2338,6,3,Organic Search,0,31.39684092771742,249
23,Other,Suburban,41,19,7,4,75,3,428,0,False,7,1991,Tablet,1137,4,4,Email,0,16.74981613577492,428
42,Female,Suburban,461,41,8,3,185,5,21,0,True,4,1133,Tablet,2537,4,1,Organic Search,1,60.61605194896726,21
37,Female,Rural,573,23,13,1,176,3,60,0,False,6,459,Desktop,2432,0,4,Email,1,69.54842144863184,60
41,Female,Urban,185,40,2,4,162,5,49,0,True,2,454,Mobile,515,5,0,Paid Ads,0,97.9271393913742,49
31,Male,Suburban,267,4,12,1,78,17,44,0,True,9,534,Desktop,2319,10,5,Email,0,44.806988131619924,44
47,Other,Rural,546,38,1,1,486,11,459,0,False,9,1618,Mobile,2623,5,5,Paid Ads,0,87.30318597298152,459
54,Female,Suburban,495,41,4,2,132,6,350,0,True,1,1489,Tablet,327,14,2,Social Media,0,31.278826710097206,350
19,Male,Suburban,340,12,7,3,383,16,25,0,True,6,553,Tablet,866,9,4,Social Media,0,36.50438728386704,25
18,Male,Urban,292,23,18,5,279,11,439,0,True,4,1821,Tablet,2481,11,3,Paid Ads,1,85.68421829632776,439
69,Female,Rural,405,49,2,5,214,17,383,0,True,3,1741,Mobile,3168,4,4,Organic Search,1,70.03574217688444,383
70,Other,Suburban,394,5,16,2,188,12,190,0,True,3,1402,Desktop,639,6,1,Social Media,1,79.17097906849726,190
42,Female,Suburban,588,33,3,3,171,8,462,0,False,6,1612,Mobile,2720,8,2,Organic Search,1,34.72592604729671,462
18,Female,Urban,243,34,15,3,318,19,490,0,False,1,363,Mobile,215,7,5,Organic Search,0,26.558025402179073,490
30,Other,Suburban,492,17,15,4,467,12,62,0,True,7,126,Tablet,2908,12,1,Paid Ads,0,42.7925746056305,62
59,Male,Suburban,180,24,3,2,123,2,344,0,False,8,599,Desktop,3363,5,2,Organic Search,0,40.58797808929166,344
39,Other,Suburban,167,15,3,4,11,5,388,0,True,3,1699,Desktop,1810,3,1,Organic Search,0,14.02459116194439,388
61,Female,Rural,560,46,11,5,380,14,367,0,False,2,1023,Tablet,1270,9,1,Social Media,0,13.01459106264484,367
47,Female,Rural,389,28,11,3,281,8,413,0,False,10,1825,Mobile,3332,5,2,Social Media,1,86.96422655437011,413
54,Male,Urban,308,32,8,4,254,12,242,0,True,4,1030,Tablet,3359,6,2,Organic Search,0,39.389379379093455,242
46,Female,Urban,289,7,8,4,209,19,439,0,True,7,1160,Desktop,500,13,5,Social Media,0,45.27490267489663,439
42,Other,Suburban,389,31,10,4,103,19,415,0,False,8,1876,Desktop,201,15,3,Social Media,0,12.349822639760832,415
37,Male,Suburban,49,33,3,4,322,0,479,0,False,9,1745,Desktop,2698,0,1,Organic Search,0,15.309989557526489,479
51,Male,Rural,142,50,17,5,20,11,52,0,False,10,1214,Mobile,3559,8,3,Organic Search,0,59.82370502803536,52
51,Other,Rural,377,17,10,1,171,13,192,0,False,1,1640,Tablet,178,5,0,Paid Ads,0,40.12371093100343,192
57,Male,Urban,456,17,15,3,497,0,309,0,False,5,728,Desktop,1814,9,5,Organic Search,0,94.10966291021235,309
41,Male,Suburban,282,2,0,5,268,17,421,0,False,3,726,Mobile,3415,9,0,Paid Ads,0,71.11512965118945,421
70,Male,Urban,220,7,0,1,214,18,26,0,False,4,927,Mobile,3363,13,0,Email,0,88.15489272458933,26
22,Other,Suburban,257,10,2,1,150,16,272,0,True,6,136,Desktop,2379,6,3,Paid Ads,0,17.08749966801179,272
63,Female,Suburban,209,29,11,4,203,2,209,0,False,9,929,Tablet,2617,7,2,Social Media,0,20.46180437621622,209
45,Other,Rural,337,40,7,3,190,4,126,0,True,8,1205,Tablet,2058,7,1,Social Media,0,49.89163178414925,126
54,Other,Urban,354,11,18,3,396,3,432,0,True,1,1961,Desktop,1074,5,4,Social Media,1,45.26663149872679,432
54,Female,Urban,179,25,9,5,408,18,210,0,False,2,1196,Desktop,1339,13,4,Paid Ads,0,95.24752034218582,210
22,Male,Suburban,497,4,16,1,61,0,76,0,False,3,126,Tablet,1445,0,1,Email,0,40.75409586920429,76
49,Other,Urban,307,11,19,4,167,18,456,0,False,9,1437,Mobile,1666,6,5,Organic Search,0,40.82659291177081,456
29,Female,Rural,571,42,10,1,478,3,356,0,False,1,311,Desktop,3234,5,2,Organic Search,0,74.41610168074587,356
38,Male,Rural,98,17,3,3,28,6,55,0,False,5,1844,Tablet,2080,8,3,Email,0,19.66841265144582,55
36,Other,Urban,487,12,12,3,88,16,65,0,False,5,775,Tablet,2924,2,4,Social Media,0,53.60897716189966,65
69,Male,Suburban,433,50,18,3,103,3,335,0,True,1,183,Tablet,354,13,1,Organic Search,0,17.615655817795467,335
51,Male,Rural,68,49,4,2,271,8,281,0,False,5,321,Mobile,97,15,5,Social Media,0,30.43925338188828,281
66,Other,Urban,353,21,10,3,368,2,90,0,True,8,221,Tablet,306,13,3,Social Media,0,24.53720691585518,90
23,Female,Rural,34,12,12,4,101,3,473,0,False,1,1141,Desktop,2635,3,2,Email,0,27.18185671569954,473
23,Male,Urban,214,3,8,3,415,7,351,0,False,6,910,Mobile,2020,7,3,Paid Ads,0,82.67619526770149,351
37,Other,Urban,520,37,16,1,311,3,286,0,True,4,937,Mobile,101,6,3,Organic Search,0,52.06564654890512,286
45,Other,Suburban,427,28,5,3,137,12,343,0,False,7,254,Tablet,369,1,2,Organic Search,0,96.11307140308631,343
70,Male,Rural,514,16,14,2,417,15,383,0,True,10,1245,Mobile,80,13,3,Email,0,84.69522519967806,383
46,Other,Rural,81,48,8,2,355,16,394,0,False,7,1076,Desktop,2640,6,2,Paid Ads,1,34.81623222336809,394
64,Male,Rural,518,15,2,5,50,19,389,0,False,10,995,Tablet,1576,6,4,Email,1,40.531338677057065,389
22,Other,Suburban,149,8,12,4,157,11,210,0,False,9,1254,Tablet,3573,11,1,Organic Search,1,92.4887033141599,210
27,Male,Urban,96,6,6,2,14,13,55,0,False,2,1074,Mobile,553,11,5,Social Media,0,48.5551261188946,55
51,Male,Rural,531,32,4,3,213,6,346,0,True,6,747,Mobile,3440,4,5,Organic Search,1,41.467437415707856,346
21,Other,Suburban,258,48,12,1,427,8,491,0,False,5,1590,Tablet,601,12,0,Paid Ads,0,75.541159657721,491
48,Male,Urban,38,29,16,4,316,17,10,0,True,5,1138,Mobile,2860,2,0,Organic Search,1,55.124203615324554,10
18,Male,Suburban,458,15,10,4,113,13,159,0,True,4,689,Mobile,2942,7,3,Paid Ads,1,41.71637923363694,159
39,Other,Suburban,73,33,1,4,401,13,425,0,True,4,296,Tablet,1969,7,5,Paid Ads,0,18.727465113192178,425
19,Other,Suburban,440,6,17,3,26,14,481,0,True,8,1154,Tablet,580,6,1,Social Media,0,89.94033800023426,481
50,Female,Urban,227,26,18,1,359,16,111,0,True,9,1275,Tablet,2207,2,4,Social Media,1,47.72727041579593,111
47,Male,Urban,358,38,8,2,26,10,172,0,False,6,1145,Mobile,1890,3,1,Email,0,74.96196650871995,172
66,Female,Suburban,152,44,16,4,264,13,436,0,True,1,765,Desktop,1491,9,2,Social Media,1,25.66874358838704,436
21,Male,Rural,244,23,10,3,149,10,310,0,False,8,589,Mobile,3247,0,1,Paid Ads,1,69.26765229603299,310
48,Male,Suburban,65,12,7,1,137,17,370,0,False,4,571,Tablet,1849,13,5,Paid Ads,0,76.66507344349407,370
32,Female,Rural,264,47,13,5,489,5,259,0,True,9,1168,Desktop,2114,9,0,Email,0,19.694328256878897,259
55,Female,Suburban,374,2,13,3,444,0,279,0,False,6,501,Tablet,1337,12,1,Email,0,74.80152103073202,279
20,Male,Suburban,124,41,8,4,162,14,19,0,False,5,795,Tablet,1417,2,1,Paid Ads,0,30.0891599848253,19
47,Other,Rural,360,10,4,4,257,6,72,0,True,10,303,Desktop,1156,11,3,Social Media,1,52.55748426750813,72
54,Female,Urban,30,23,1,3,303,1,311,0,True,7,1756,Mobile,1372,7,4,Social Media,0,53.78538327577904,311
31,Other,Urban,246,41,8,3,62,0,242,0,True,5,531,Mobile,2128,10,3,Paid Ads,0,45.03338846715326,242
70,Other,Urban,346,33,19,3,132,2,448,0,False,5,1959,Desktop,1314,6,2,Paid Ads,0,75.02638602963108,448
50,Other,Rural,189,37,15,3,474,7,500,0,False,9,1340,Mobile,425,10,0,Paid Ads,1,83.92707849587133,500
43,Other,Suburban,386,3,14,2,109,5,467,0,True,4,1752,Tablet,1703,5,5,Email,0,49.206138062785705,467
41,Other,Suburban,443,35,3,5,100,13,81,0,True,1,1712,Mobile,307,10,5,Email,0,35.48596271233321,81
60,Other,Suburban,175,48,19,4,344,10,481,0,True,5,181,Desktop,1320,10,1,Organic Search,1,86.52207340706163,481
32,Male,Suburban,526,39,4,4,13,10,175,0,False,2,341,Desktop,3265,10,3,Email,1,69.51127725009152,175
54,Other,Suburban,303,7,16,5,464,17,204,0,True,1,597,Desktop,1842,13,1,Social Media,0,99.98970300727194,204
59,Female,Urban,28,6,7,5,242,13,253,0,False,9,1498,Desktop,2445,15,4,Social Media,1,99.69565066964552,253
31,Female,Urban,547,7,14,4,205,17,86,0,False,5,570,Desktop,1085,11,0,Email,0,32.99369343652499,86
59,Other,Suburban,262,16,1,4,100,16,449,0,False,4,675,Tablet,3554,7,2,Social Media,0,33.01135310254244,449
60,Other,Urban,465,17,19,1,427,2,235,0,False,3,1214,Tablet,1529,11,4,Organic Search,1,33.06859916141838,235
33,Male,Suburban,217,20,18,2,9,9,227,0,True,9,1826,Desktop,635,2,0,Email,0,82.865180504978,227
25,Other,Suburban,444,5,16,4,105,19,26,0,True,10,968,Mobile,2977,1,0,Social Media,0,59.74488714176438,26
45,Other,Suburban,183,33,20,1,7,4,312,0,False,2,667,Desktop,2512,1,2,Email,0,99.64174948754896,312
32,Male,Suburban,388,41,16,4,396,0,277,0,True,8,183,Tablet,1576,4,3,Email,0,26.507569163215187,277
45,Female,Urban,437,33,4,2,464,5,181,0,True,1,224,Mobile,1053,12,2,Email,0,94.06030278574246,181
20,Male,Rural,519,47,1,3,130,2,79,0,False,4,195,Tablet,3384,0,5,Email,0,89.6941392269039,79
32,Other,Urban,353,32,6,1,72,0,287,0,True,8,1563,Mobile,3153,1,3,Email,0,18.30673002791078,287
51,Female,Rural,473,24,14,5,495,16,60,0,False,10,1021,Mobile,2113,11,5,Email,0,47.53152074812815,60
47,Other,Suburban,490,40,0,2,176,8,127,0,True,7,555,Tablet,3415,4,4,Social Media,0,77.9192883686048,127
49,Male,Urban,303,7,9,2,90,4,294,0,True,2,1256,Mobile,1252,8,3,Paid Ads,1,80.1032549866377,294
67,Male,Suburban,529,18,18,1,24,14,396,0,False,5,1317,Desktop,3370,13,0,Social Media,0,52.98459726291227,396
50,Male,Rural,11,5,10,2,115,18,224,0,False,6,385,Desktop,1325,13,5,Email,0,70.90492918730968,224
67,Male,Rural,192,14,14,3,286,6,406,0,False,8,235,Tablet,926,2,1,Social Media,1,16.369757191751898,406
57,Male,Suburban,382,23,5,5,318,8,170,0,True,2,1351,Desktop,1620,4,2,Paid Ads,0,28.000082185254776,170
48,Other,Urban,384,11,11,5,143,19,182,0,True,5,700,Tablet,2323,14,5,Paid Ads,0,53.93990505354914,182
31,Male,Rural,107,39,10,4,479,15,67,0,True,1,563,Tablet,1634,4,0,Organic Search,0,57.47592243114352,67
41,Male,Suburban,408,34,19,5,485,12,114,0,False,3,515,Desktop,1816,13,2,Paid Ads,0,91.61298271954654,114
27,Other,Rural,307,26,13,4,118,17,53,0,True,1,143,Tablet,3591,15,4,Social Media,0,31.39343678468732,53
25,Male,Urban,35,28,20,5,414,19,368,0,True,6,327,Desktop,1989,3,0,Organic Search,0,70.63581337912288,368
24,Male,Urban,248,38,18,3,334,2,41,0,False,4,400,Mobile,1184,9,0,Email,0,51.166202235565095,41
21,Male,Urban,124,46,10,1,63,0,50,0,True,7,1872,Desktop,606,2,1,Email,0,92.79715566165218,50
35,Male,Rural,279,28,0,1,304,6,498,0,True,7,534,Mobile,3148,15,3,Social Media,0,25.68977150776056,498
65,Other,Suburban,588,19,5,1,80,2,175,0,False,8,322,Mobile,3232,2,2,Email,0,38.72111717407928,175
44,Male,Rural,409,48,14,5,364,2,443,0,True,6,533,Mobile,1853,10,1,Social Media,0,29.4662596570841,443
24,Female,Suburban,125,10,3,3,439,2,185,0,True,6,1755,Mobile,627,4,3,Email,0,12.92908912735501,185
41,Female,Suburban,490,16,9,4,255,12,438,0,True,9,355,Mobile,2108,12,5,Paid Ads,0,40.25271037867252,438
50,Female,Rural,427,23,7,1,462,11,347,0,False,9,959,Mobile,1174,7,1,Email,1,63.77636985693621,347
45,Male,Urban,40,11,16,1,32,3,251,0,True,1,1340,Mobile,1044,1,3,Email,0,59.45717357944758,251
67,Female,Urban,297,39,3,3,237,5,146,0,False,5,920,Desktop,783,0,5,Organic Search,1,56.51293633063207,146
29,Female,Rural,213,27,4,4,15,17,217,0,False,7,1423,Desktop,2906,13,0,Organic Search,0,19.674161552213576,217
36,Other,Suburban,430,16,14,2,401,17,91,0,True,6,783,Mobile,1146,6,5,Paid Ads,0,95.05701584311038,91
31,Other,Suburban,423,17,1,2,265,7,71,0,False,6,1737,Mobile,1617,4,0,Organic Search,0,41.191339438468674,71
36,Male,Urban,597,25,10,4,147,16,231,0,False,6,1103,Tablet,1325,13,1,Social Media,0,66.36410557095996,231
23,Male,Urban,594,21,13,3,63,12,146,0,True,10,1651,Desktop,2909,14,4,Paid Ads,0,34.01459046269646,146
30,Other,Rural,244,33,6,1,198,6,317,0,True,1,1219,Mobile,2888,14,5,Email,0,79.72297747417643,317
30,Other,Suburban,344,1,9,3,240,17,196,0,True,1,995,Tablet,2390,4,0,Social Media,1,18.781452102557502,196
31,Female,Urban,475,34,10,2,172,4,267,0,False,1,603,Tablet,2292,3,5,Social Media,1,81.47535654328861,267
20,Male,Rural,111,23,17,1,88,10,16,0,False,9,367,Desktop,3097,8,1,Email,0,22.970118653691948,16
62,Female,Urban,142,9,1,1,43,14,159,0,True,5,149,Tablet,1375,10,1,Social Media,0,93.20721801211167,159
53,Other,Urban,25,38,2,2,239,15,197,0,True,7,529,Desktop,1193,4,4,Organic Search,1,21.248339303110647,197
24,Female,Suburban,352,20,14,2,238,18,63,0,True,8,421,Desktop,149,13,2,Paid Ads,0,46.57647388733718,63
45,Other,Urban,581,47,11,5,347,5,188,0,False,9,789,Tablet,556,10,5,Paid Ads,0,39.884976894981335,188
35,Other,Suburban,239,13,14,5,23,11,202,0,False,7,913,Tablet,1348,6,3,Email,1,69.25657072108962,202
65,Male,Suburban,426,37,19,5,61,14,281,0,False,7,1677,Tablet,253,13,2,Social Media,0,47.9446061314083,281
28,Female,Suburban,294,43,19,2,25,12,249,0,False,3,121,Desktop,956,2,1,Social Media,0,19.792017875029288,249
26,Other,Rural,109,21,19,3,247,16,449,0,True,10,1307,Mobile,1038,11,3,Email,0,57.62410228994339,449
45,Female,Urban,595,13,8,5,381,17,320,0,False,1,254,Mobile,2146,2,3,Paid Ads,0,29.676682830878224,320
61,Male,Suburban,353,17,14,2,267,4,34,0,False,7,1940,Tablet,333,4,5,Paid Ads,1,93.40919619939154,34
59,Other,Suburban,191,30,20,5,202,2,327,0,True,9,945,Mobile,3538,11,4,Email,0,14.592099830008028,327
22,Other,Urban,55,31,17,2,454,11,352,0,False,10,98,Tablet,2581,6,2,Paid Ads,0,32.499641918701656,352
46,Female,Rural,115,49,14,5,312,15,28,0,True,7,880,Desktop,3139,4,3,Paid Ads,0,84.89507035332461,28
47,Female,Urban,80,34,12,2,285,1,157,0,True,3,361,Desktop,1224,2,5,Paid Ads,1,63.9190265770152,157
64,Other,Suburban,399,43,10,2,360,5,206,0,True,6,687,Desktop,1042,2,4,Paid Ads,1,28.681804938589025,206
52,Male,Urban,566,22,16,1,164,11,124,0,False,4,1162,Tablet,995,10,4,Paid Ads,0,46.08552960483799,124
25,Female,Suburban,136,19,6,2,123,14,443,0,False,7,1152,Mobile,674,14,0,Paid Ads,1,39.50726838494252,443
33,Female,Suburban,64,8,6,2,458,17,136,0,True,9,1258,Mobile,604,14,1,Social Media,0,87.3582084778413,136
68,Female,Urban,109,43,5,2,427,10,401,0,True,9,510,Tablet,2005,11,5,Social Media,1,70.04774217270874,401
28,Other,Suburban,466,34,17,3,441,18,139,0,False,3,251,Mobile,2862,3,4,Organic Search,0,40.157454832558244,139
70,Other,Rural,298,18,0,4,53,19,51,0,True,9,77,Tablet,1401,2,4,Email,0,52.111918884954065,51
50,Other,Suburban,270,14,3,1,212,17,72,0,True,4,1606,Desktop,1534,10,3,Email,0,73.39421609745531,72
32,Other,Suburban,321,40,17,1,496,3,168,0,False,8,901,Desktop,2447,6,1,Social Media,0,35.09567645692443,168
70,Male,Suburban,377,39,14,1,365,13,233,0,True,3,931,Mobile,3296,14,1,Organic Search,1,49.0834834056507,233
61,Male,Suburban,546,27,0,1,105,2,363,0,True,2,1755,Mobile,2368,2,5,Organic Search,1,44.36498659805254,363
24,Male,Rural,392,18,5,4,91,2,342,0,False,9,1085,Mobile,2024,14,2,Social Media,0,57.888912152169894,342
48,Other,Suburban,317,2,18,3,90,12,465,0,True,3,1180,Mobile,3185,14,4,Email,1,91.89833195221853,465
39,Other,Urban,399,8,1,5,280,11,11,0,False,8,1760,Tablet,406,6,5,Organic Search,1,76.91961109510461,11
53,Female,Urban,526,2,19,4,324,6,200,0,False,8,1829,Mobile,2973,6,1,Social Media,1,24.055700526354794,200
62,Other,Rural,180,43,2,4,198,15,15,0,False,6,27,Desktop,1431,9,0,Paid Ads,1,28.849399522516332,15
22,Other,Urban,500,27,4,2,360,3,30,0,False,6,841,Desktop,3560,12,0,Paid Ads,0,19.140568028918608,30
46,Other,Rural,347,42,1,3,45,15,59,0,True,10,1693,Tablet,519,15,1,Social Media,0,91.88744902549433,59
54,Other,Rural,226,31,19,5,389,13,146,0,True,3,1295,Mobile,1416,2,5,Organic Search,0,33.9135946424647,146
58,Female,Rural,274,31,0,2,491,14,163,0,False,4,1515,Mobile,834,6,4,Organic Search,0,58.67990461313508,163
66,Other,Urban,599,17,6,4,389,2,194,0,False,10,239,Mobile,1920,11,5,Organic Search,0,70.28294652556215,194
51,Other,Urban,286,26,19,5,155,6,70,0,False,10,1214,Desktop,2522,6,1,Organic Search,0,77.86845787234662,70
66,Other,Suburban,136,47,19,4,248,8,35,0,True,3,1182,Mobile,3251,12,5,Paid Ads,0,54.21289859693488,35
69,Other,Urban,244,21,17,4,417,9,206,0,True,3,227,Mobile,545,9,1,Social Media,0,32.8895550610806,206
46,Female,Urban,384,38,16,3,338,19,144,0,True,2,1367,Mobile,3390,6,4,Email,0,37.92279992582746,144
35,Other,Rural,555,1,9,3,157,7,260,0,False,6,1479,Desktop,3535,15,3,Paid Ads,0,86.88749451481141,260
40,Male,Urban,579,47,18,2,83,6,104,0,True,3,1427,Mobile,1045,9,3,Organic Search,1,72.73274339008371,104
32,Female,Rural,533,28,19,4,222,19,212,0,False,6,107,Desktop,1159,8,2,Email,1,50.65389876597003,212
55,Male,Rural,600,2,8,5,404,11,125,0,False,5,1596,Mobile,2134,11,0,Email,0,16.224276736107438,125
63,Other,Urban,240,42,6,3,60,8,347,0,True,4,469,Mobile,597,11,5,Social Media,0,76.34339759070699,347
35,Other,Rural,365,14,6,2,328,16,180,0,True,5,1476,Tablet,356,3,4,Social Media,0,60.821843241668866,180
24,Male,Urban,545,20,3,2,61,17,480,0,False,8,1955,Mobile,3008,5,3,Email,0,18.25785359151191,480
65,Other,Suburban,192,7,11,3,423,14,136,0,True,7,130,Mobile,3333,14,5,Organic Search,0,43.58462057366274,136
28,Other,Urban,313,13,6,5,490,19,72,0,False,9,255,Desktop,2603,9,0,Social Media,0,28.543349296347582,72
22,Male,Urban,565,5,14,5,207,7,229,0,True,4,1108,Mobile,3257,8,1,Paid Ads,0,30.890552374397178,229
27,Male,Urban,175,26,9,1,35,17,399,0,False,7,714,Desktop,912,4,0,Organic Search,0,72.64413687186237,399
32,Other,Suburban,517,7,13,5,206,4,143,0,False,1,1331,Tablet,1208,3,4,Organic Search,1,21.4679206050449,143
32,Female,Suburban,154,2,5,2,338,5,295,0,False,1,1019,Mobile,2179,8,3,Social Media,0,58.047925764753124,295
67,Female,Urban,223,34,9,5,319,8,16,0,False,5,1683,Mobile,791,9,4,Organic Search,0,97.48748093546843,16
58,Female,Rural,124,48,1,2,372,7,342,0,True,3,1449,Tablet,819,11,5,Paid Ads,0,19.255193455314256,342
46,Other,Rural,404,10,5,4,448,17,474,0,False,3,1382,Desktop,2165,5,1,Email,0,34.380846795737796,474
47,Other,Suburban,360,21,10,1,327,14,429,0,False,1,1471,Desktop,2603,14,0,Paid Ads,0,16.762497753845516,429
66,Other,Urban,499,15,2,1,194,5,278,0,False,6,1310,Desktop,2330,7,3,Paid Ads,1,45.945753486752,278
62,Other,Urban,240,34,8,5,285,14,382,0,False,9,250,Desktop,2751,3,0,Social Media,0,63.37241475790025,382
70,Female,Urban,164,20,13,1,290,17,476,0,True,1,1988,Desktop,3115,12,4,Paid Ads,0,58.706320137331595,476
34,Female,Urban,363,7,8,1,290,16,172,0,True,10,89,Desktop,1008,13,4,Social Media,0,40.955006822247825,172
39,Male,Urban,218,49,9,1,419,10,147,0,False,1,12,Tablet,340,10,0,Social Media,1,93.98387504904532,147
25,Other,Rural,358,11,0,5,421,16,49,0,False,7,1262,Desktop,1443,7,3,Organic Search,0,56.08138508194655,49
30,Other,Rural,189,7,12,5,176,17,169,0,False,9,454,Desktop,3471,10,2,Organic Search,1,58.4561287099752,169
60,Other,Rural,150,48,0,4,241,5,147,0,True,4,698,Desktop,2010,5,4,Paid Ads,0,89.14374200567235,147
61,Female,Suburban,19,36,7,5,120,0,298,0,True,10,1235,Mobile,3329,1,2,Email,1,95.04366367382048,298
21,Other,Suburban,534,2,3,3,192,11,79,0,False,6,1486,Desktop,3223,0,2,Social Media,0,36.54862728920744,79
67,Other,Urban,376,33,6,1,316,10,178,0,False,1,180,Mobile,1366,14,0,Email,0,83.76501292102414,178
31,Male,Urban,449,30,14,4,345,19,365,0,True,3,1201,Tablet,1700,1,4,Email,0,91.96484300579687,365
62,Male,Rural,180,49,20,5,313,2,404,0,False,6,490,Mobile,1909,4,0,Paid Ads,0,97.68067762787419,404
47,Male,Suburban,308,22,0,3,152,13,393,0,False,2,1541,Desktop,3450,2,5,Paid Ads,0,40.960342284858,393
19,Female,Suburban,395,47,20,4,173,10,498,0,True,7,710,Tablet,530,4,2,Paid Ads,0,91.16594149948834,498
65,Other,Rural,385,7,17,1,48,8,448,0,True,8,1739,Mobile,2134,13,0,Organic Search,0,12.296264748853634,448
41,Male,Suburban,155,33,20,4,118,6,179,0,False,2,969,Desktop,1355,10,2,Social Media,0,25.486059166230397,179
35,Other,Suburban,297,39,5,2,182,2,344,0,False,1,973,Mobile,423,4,2,Email,0,89.21332426603198,344
57,Other,Suburban,446,37,6,4,492,5,118,0,True,9,1965,Mobile,2716,11,5,Paid Ads,0,53.722705697727854,118
59,Other,Rural,275,43,5,5,60,2,51,0,False,5,1110,Mobile,338,13,4,Organic Search,0,20.06175803631551,51
26,Female,Rural,268,6,18,2,345,18,165,0,True,1,1082,Mobile,2035,11,1,Email,1,27.788249482624586,165
45,Male,Urban,161,11,17,4,353,7,86,0,True,1,886,Desktop,3365,11,1,Social Media,1,37.930850325864284,86
40,Female,Rural,114,34,7,1,12,3,286,0,True,1,599,Mobile,626,7,1,Organic Search,1,53.79575545615847,286
53,Other,Urban,591,26,5,3,232,10,162,0,False,7,1102,Desktop,1689,0,5,Organic Search,0,88.42801833511828,162
28,Female,Urban,420,1,4,2,491,15,148,0,True,1,614,Tablet,2455,15,4,Paid Ads,0,78.70475679079414,148
60,Other,Rural,82,48,17,1,281,11,351,0,True,1,218,Tablet,165,0,5,Paid Ads,1,41.416512504926715,351
25,Female,Urban,183,8,8,1,142,6,394,0,False,7,1490,Mobile,1808,13,5,Paid Ads,0,86.7932743753542,394
54,Other,Urban,292,38,13,4,387,7,222,0,False,4,504,Desktop,1831,15,2,Social Media,0,26.388159456869865,222
28,Female,Rural,62,32,16,2,292,11,348,0,False,10,767,Tablet,1808,15,2,Social Media,1,17.085126919908067,348
43,Male,Rural,209,13,19,1,296,5,199,0,True,9,1758,Tablet,2529,10,0,Social Media,1,29.52824542321167,199
34,Other,Urban,445,49,7,3,446,16,290,0,True,7,608,Mobile,3348,12,5,Social Media,0,12.354909832303271,290
23,Male,Rural,249,38,15,3,195,8,153,0,True,3,114,Tablet,2532,3,4,Paid Ads,0,35.386618092941035,153
33,Other,Rural,556,15,19,4,371,16,154,0,True,8,275,Mobile,223,10,2,Social Media,0,35.63779479437342,154
35,Female,Rural,363,21,13,3,300,1,405,0,False,1,1046,Tablet,127,2,3,Organic Search,0,87.03863786932719,405
29,Other,Urban,348,47,15,5,348,7,304,0,True,4,772,Desktop,2475,12,3,Social Media,0,32.38046422598816,304
63,Male,Suburban,182,24,5,5,376,1,76,0,True,4,205,Tablet,3306,13,3,Social Media,0,12.58570126628385,76
22,Other,Urban,88,18,2,5,474,0,450,0,True,3,313,Mobile,2224,3,3,Social Media,0,85.11222996540324,450
34,Male,Urban,497,4,6,1,449,11,76,0,False,6,671,Desktop,1147,10,2,Social Media,1,82.50216717758138,76
45,Female,Rural,54,1,18,1,143,2,316,0,False,6,128,Desktop,1519,1,3,Email,0,58.05249329233682,316
